Total_Rides,Start_Station,End_Station,Start_Station_Name,Start_Station_Lat,Start_Station_Lon,Start_Colonia,End_Station_Name,End_Station_Lat,End_Station_Lon,End_Colonia
111,206,217,206 MOLIERE-HOMERO ,19.435798000000002,-99.201419,Polanco,217 EULER-AV. HORACIO ,19.432888000000002,-99.183605,Polanco
111,27,174,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael
110,7,1,7 RIO ELBA-RIO LERMA,19.425468,-99.175166,Cuauhtemoc,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
110,1,17,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc
110,36,73,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,73 CAMPECHE-TAMAULIPAS,19.410245,-99.175612,Hipodromo Condesa
110,17,17,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc
110,24,31,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez
110,18,261,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc,261 PASEO DE LA REFORMA - RÍO DE LA PLATA,19.42495,-99.17246,Juarez
110,197,219,197 MIGUEL DE CERVANTES-FC DE CUERNAVACA,19.440077,-99.204316,Granada,219 ESOPO-FC DE CUERNAVACA,19.433542000000003,-99.207808,Polanco
110,266,270,266 AV. JESÚS GARCIA-CARLOS J. MENESES ,19.444031,-99.152187,Buenavista,270 DE LA REPUBLICA-PONCIANO ARRIAGA ,19.43676,-99.15387,Tabacalera
110,271,15,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista,15 REFORMA-RIO MISSISSIPPI,19.425476999999997,-99.17156700000001,Cuauhtemoc
109,27,13,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc
109,49,64,49 MAZATLAN-JUAN DE LA BARRERA,19.416712,-99.17570400000001,Condesa,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
109,53,62,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa,62 FERNANDO MONTES DE OCA-AMATLAN,19.413322,-99.175202,Condesa
109,2,32,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez
109,96,26,96 LOPEZ-AYUNTAMIENTO,19.430625,-99.14248,Centro,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez
109,204,199,204 TEMISTOCLES-HOMERO,19.435882,-99.19152,Polanco,199 ANATOLE FRANCE-AV. EJERCITO NACIONAL,19.437934,-99.197241,Granada
109,116,116,116 LONDRES-ROMA,19.428985,-99.15664,Juarez,116 LONDRES-ROMA,19.428985,-99.15664,Juarez
109,26,96,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez,96 LOPEZ-AYUNTAMIENTO,19.430625,-99.14248,Centro
109,119,115,119 TURÍN-ABRAHAM GONZÁLEZ,19.42679,-99.15554,Juarez,115 ROMA-DINAMARCA ,19.429947,-99.15969799999999,Juarez
109,24,266,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez,266 AV. JESÚS GARCIA-CARLOS J. MENESES ,19.444031,-99.152187,Buenavista
109,167,286,167 GENERAL SALVADOR ALVARADO-PROGRESO,19.404651,-99.179375,Escandon,286 13 DE SEPTIEMBRE-AVENIDA PATRIOTISMO,19.399201,-99.17994300000001,Escandon
108,13,16,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
108,17,20,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc,20 REFORMA-RIO TAMESIS,19.430964000000003,-99.160206,Cuauhtemoc
108,1,5,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,5 RIO PANUCO-RIO TIBER,19.42972,-99.169363,Cuauhtemoc
108,50,50,50 CUERNAVACA-VERACRUZ,19.416938000000002,-99.173648,Condesa,50 CUERNAVACA-VERACRUZ,19.416938000000002,-99.173648,Condesa
108,32,16,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
108,86,85,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael,85 ROSAS MORENO-SULLIVAN,19.43425,-99.162508,San Rafael
108,24,29,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro
108,204,202,204 TEMISTOCLES-HOMERO,19.435882,-99.19152,Polanco,202 CALDERON DE LA BARCA-AV. HOMERO,19.436236800000003,-99.1988982,Polanco
107,64,49,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,49 MAZATLAN-JUAN DE LA BARRERA,19.416712,-99.17570400000001,Condesa
107,5,1,5 RIO PANUCO-RIO TIBER,19.42972,-99.169363,Cuauhtemoc,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
107,3,43,3 REFORMA-INSURGENTES,19.431655,-99.158668,Juarez,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro
107,99,1,99 ERNESTO PUGIBET-LUIS MOYA,19.42995,-99.14591,Centro,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
107,257,99,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,19.4338,-99.16622,Cuauhtemoc,99 ERNESTO PUGIBET-LUIS MOYA,19.42995,-99.14591,Centro
106,72,36,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
106,24,28,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez,28 TOLEDO-TOKIO,19.423542,-99.172494,Juarez
106,40,56,40 OAXACA-PUEBLA,19.42223,-99.16429699999999,Roma Norte,56 ALVARO OBREGON-MEDELLIN,19.416959,-99.165702,Roma Norte
106,113,108,113 GENERAL PRIM-VERSALLES,19.430369,-99.15441899999999,Juarez,E108 TOLSA-BALDERAS,19.427305,-99.14953299999999,Centro
106,135,135,135 ÁLVARO OBREGÓN-MORELIA,19.419225,-99.15509899999999,Roma Norte,135 ÁLVARO OBREGÓN-MORELIA,19.419225,-99.15509899999999,Roma Norte
106,183,183,183 GABINO BARRERA-GUILLERMO PRIETO,19.43767,-99.16402,San Rafael,183 GABINO BARRERA-GUILLERMO PRIETO,19.43767,-99.16402,San Rafael
106,266,18,266 AV. JESÚS GARCIA-CARLOS J. MENESES ,19.444031,-99.152187,Buenavista,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
105,38,64,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
105,36,62,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,62 FERNANDO MONTES DE OCA-AMATLAN,19.413322,-99.175202,Condesa
105,25,41,25 REFORMA-ESTOCOLMO,19.427317000000002,-99.166662,Juarez,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera
105,48,87,48 INDEPENDENCIA-AZUETA,19.433685999999998,-99.146557,Centro,87 GANTE-VENUSTIANO CARRANZA,19.431820000000002,-99.13974,Centro
105,86,6,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael,6 RIO PANUCO-RIO SENA,19.430922,-99.16695899999999,Cuauhtemoc
105,137,136,137 ÁLVARO OBREGÓN-MÉRIDA,19.418774,-99.157081,Roma Norte,136 ÁLVARO OBREGÓN-TONALÁ,19.417715,-99.162729,Roma Norte
104,20,20,20 REFORMA-RIO TAMESIS,19.430964000000003,-99.160206,Cuauhtemoc,20 REFORMA-RIO TAMESIS,19.430964000000003,-99.160206,Cuauhtemoc
104,9,9,9 RIO GUADALQUIVIR-RIO LERMA,19.428009,-99.16991800000001,Cuauhtemoc,9 RIO GUADALQUIVIR-RIO LERMA,19.428009,-99.16991800000001,Cuauhtemoc
104,1,15,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,15 REFORMA-RIO MISSISSIPPI,19.425476999999997,-99.17156700000001,Cuauhtemoc
104,15,15,15 REFORMA-RIO MISSISSIPPI,19.425476999999997,-99.17156700000001,Cuauhtemoc,15 REFORMA-RIO MISSISSIPPI,19.425476999999997,-99.17156700000001,Cuauhtemoc
104,2,16,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
104,72,49,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa,49 MAZATLAN-JUAN DE LA BARRERA,19.416712,-99.17570400000001,Condesa
104,16,32,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez
104,40,47,40 OAXACA-PUEBLA,19.42223,-99.16429699999999,Roma Norte,47 GLORIETA CIBELES-OAXACA,19.419515,-99.166299,Roma Norte
104,43,18,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
104,204,206,204 TEMISTOCLES-HOMERO,19.435882,-99.19152,Polanco,206 MOLIERE-HOMERO ,19.435798000000002,-99.201419,Polanco
104,208,198,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco,198 SÓCRATES-EJERCITO NACIONAL ,19.438168,-99.203888,Polanco
104,148,141,148 COAHUILA-AV.CUAUHTEMOC,19.412829000000002,-99.155116,Roma Norte,141 ZACATECAS-LUIS CABRERA,19.415905,-99.15954,Roma Norte
104,182,173,182 PROGRESO-ASTRONOMOS,19.402089,-99.17139,Hipodromo,173 MINERÍA-JOSÉ MARTÍ,19.401682,-99.17639799999999,Escandon
104,329,326,329 CALLE 13-AVENIDA 1,19.390306,-99.184812,San Pedro de los Pinos,326 EUGENIA-NEBRASKA,19.388978,-99.174811,Ampliacion Nápoles
103,34,25,34 LIVERPOOL-GENOVA,19.424725,-99.163331,Juarez,25 REFORMA-ESTOCOLMO,19.427317000000002,-99.166662,Juarez
103,64,61,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo
103,37,37,37 GUADALAJARA-PUEBLA,19.420419,-99.172676,Roma Norte,37 GUADALAJARA-PUEBLA,19.420419,-99.172676,Roma Norte
103,61,70,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo,70 PARQUE MEXICO-MICHOACAN,19.411272,-99.169718,Hipodromo
103,76,76,76 CHILPANCINGO-CAMPECHE,19.408735999999998,-99.169913,Hipodromo,76 CHILPANCINGO-CAMPECHE,19.408735999999998,-99.169913,Hipodromo
103,206,235,206 MOLIERE-HOMERO ,19.435798000000002,-99.201419,Polanco,235 CAMPOS ELISEOS-MOLIERE ,19.42933,-99.20218,Polanco
103,174,174,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael
103,11,174,11 RIO AMAZONAS-RIO LERMA,19.430992,-99.163593,Cuauhtemoc,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael
103,271,17,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc
103,359,356,359 MATIAS ROMERO -PESTALLOZZI,19.379269,-99.161169,Del Valle Centro,356 MATIAS ROMERO -ADOLFO PRIETO,19.381292000000002,-99.170171,Del Valle Centro
102,83,66,83 NUEVO LEON-ALFONSO REYES,19.406295999999998,-99.172117,Hipodromo,66 MAZATLAN-FRANCISCO MARQUEZ,19.411402,-99.178666,Hipodromo Condesa
102,31,28,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez,28 TOLEDO-TOKIO,19.423542,-99.172494,Juarez
102,84,69,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo
102,49,72,49 MAZATLAN-JUAN DE LA BARRERA,19.416712,-99.17570400000001,Condesa,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa
102,2,2,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc
102,19,1,19 REFORMA-RIO RHIN,19.429241,-99.163377,Cuauhtemoc,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
102,71,59,71 AMSTERDAM-MICHOACAN,19.411423000000003,-99.171351,Hipodromo,59 POPOCATEPETL-AMSTERDAM,19.415121,-99.166661,Hipodromo
102,36,68,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,68 TAMAULIPAS-MICHOACAN,19.411556,-99.17406,Condesa
102,24,43,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro
102,86,13,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc
102,43,27,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
102,151,151,151 CAMPECHE-TONALÁ,19.410529,-99.160873,Roma Sur,151 CAMPECHE-TONALÁ,19.410529,-99.160873,Roma Sur
102,236,237,236 CAMPOS ELISEOS-MOLIERE ,19.42944,-99.20243,Polanco,237 ANDRÉS BELLO-ELLIOT ,19.426744,-99.193986,Polanco
102,271,41,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera
101,19,17,19 REFORMA-RIO RHIN,19.429241,-99.163377,Cuauhtemoc,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc
101,6,27,6 RIO PANUCO-RIO SENA,19.430922,-99.16695899999999,Cuauhtemoc,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
101,21,21,21 REFORMA-DUBLIN,19.42472,-99.17206,Juarez,21 REFORMA-DUBLIN,19.42472,-99.17206,Juarez
101,27,7,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,7 RIO ELBA-RIO LERMA,19.425468,-99.175166,Cuauhtemoc
101,1,6,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,6 RIO PANUCO-RIO SENA,19.430922,-99.16695899999999,Cuauhtemoc
101,2,1,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
101,77,60,77 CHOAPAN-TAMAULIPAS,19.406765,-99.178321,Hipodromo,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa
101,27,25,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,25 REFORMA-ESTOCOLMO,19.427317000000002,-99.166662,Juarez
101,54,84,54 PARQUE ESPAÑA-SONORA,19.416215,-99.170825,Condesa,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo
101,35,27,35 LIVERPOOL-GENOVA,19.424674,-99.163292,Juarez,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
101,43,55,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro,55 5 DE MAYO-BOLIVAR,19.434356,-99.138064,Centro
101,23,29,23 REFORMA-PRAGA,19.42517,-99.17105,Juarez,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro
101,34,5,34 LIVERPOOL-GENOVA,19.424725,-99.163331,Juarez,5 RIO PANUCO-RIO TIBER,19.42972,-99.169363,Cuauhtemoc
101,182,182,182 PROGRESO-ASTRONOMOS,19.402089,-99.17139,Hipodromo,182 PROGRESO-ASTRONOMOS,19.402089,-99.17139,Hipodromo
101,186,187,186 GREGORIO V GELATI-FRANCISCO MOLINOS DEL C,19.412429100000004,-99.1885117,San Miguel Chapultepec ,187 GENERAL CANO-GOBERNADOR GREGORIO V GELATI,19.41123,-99.18551,San Miguel Chapultepec 
101,150,157,150 CAMPECHE-MEDELLÍN,19.409965,-99.164292,Roma Sur,157 TEPIC-TLACOTALPAN,19.406236,-99.166616,Roma Sur
101,160,257,E160 ALFONSO HERRERA-GABINO BARRERA,19.44025,-99.16346,San Rafael,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,19.4338,-99.16622,Cuauhtemoc
100,27,4,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,4 RIO NILO-RIO PANUCO,19.428309,-99.171713,Cuauhtemoc
100,15,31,15 REFORMA-RIO MISSISSIPPI,19.425476999999997,-99.17156700000001,Cuauhtemoc,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez
100,15,18,15 REFORMA-RIO MISSISSIPPI,19.425476999999997,-99.17156700000001,Cuauhtemoc,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
100,5,35,5 RIO PANUCO-RIO TIBER,19.42972,-99.169363,Cuauhtemoc,35 LIVERPOOL-GENOVA,19.424674,-99.163292,Juarez
100,85,19,85 ROSAS MORENO-SULLIVAN,19.43425,-99.162508,San Rafael,19 REFORMA-RIO RHIN,19.429241,-99.163377,Cuauhtemoc
100,66,83,66 MAZATLAN-FRANCISCO MARQUEZ,19.411402,-99.178666,Hipodromo Condesa,83 NUEVO LEON-ALFONSO REYES,19.406295999999998,-99.172117,Hipodromo
100,50,36,50 CUERNAVACA-VERACRUZ,19.416938000000002,-99.173648,Condesa,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
100,36,61,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo
100,29,20,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro,20 REFORMA-RIO TAMESIS,19.430964000000003,-99.160206,Cuauhtemoc
100,23,43,23 REFORMA-PRAGA,19.42517,-99.17105,Juarez,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro
100,29,26,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez
100,240,208,240 EJERCITO NACIONAL-F.C. DE CUERNAVACA ,19.43855,-99.2063,Granada,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco
100,113,119,113 GENERAL PRIM-VERSALLES,19.430369,-99.15441899999999,Juarez,119 TURÍN-ABRAHAM GONZÁLEZ,19.42679,-99.15554,Juarez
100,26,266,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez,266 AV. JESÚS GARCIA-CARLOS J. MENESES ,19.444031,-99.152187,Buenavista
99,4,4,4 RIO NILO-RIO PANUCO,19.428309,-99.171713,Cuauhtemoc,4 RIO NILO-RIO PANUCO,19.428309,-99.171713,Cuauhtemoc
99,60,72,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa
99,1,2,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc
99,74,36,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
99,67,77,67 VICENTE SUAREZ-MICHOACAN,19.411797,-99.17588,Condesa,77 CHOAPAN-TAMAULIPAS,19.406765,-99.178321,Hipodromo
99,29,3,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro,3 REFORMA-INSURGENTES,19.431655,-99.158668,Juarez
99,164,163,164 BAJÍO-TLACOTALPAN,19.403204000000002,-99.16596,Roma Sur,163 TOLUCA-BAJÍO,19.405245999999998,-99.15643100000001,Roma Sur
99,19,174,19 REFORMA-RIO RHIN,19.429241,-99.163377,Cuauhtemoc,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael
99,271,16,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
98,77,53,77 CHOAPAN-TAMAULIPAS,19.406765,-99.178321,Hipodromo,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa
98,61,64,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
98,74,69,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo
98,69,69,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo
98,69,68,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo,68 TAMAULIPAS-MICHOACAN,19.411556,-99.17406,Condesa
98,34,27,34 LIVERPOOL-GENOVA,19.424725,-99.163331,Juarez,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
98,17,86,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael
98,54,36,54 PARQUE ESPAÑA-SONORA,19.416215,-99.170825,Condesa,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
98,68,36,68 TAMAULIPAS-MICHOACAN,19.411556,-99.17406,Condesa,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
98,123,123,123 CLAUDIO BERNARD-DR. LAVISTA,19.424160999999998,-99.15311700000001,Doctores,123 CLAUDIO BERNARD-DR. LAVISTA,19.424160999999998,-99.15311700000001,Doctores
98,129,130,129 TONALÁ-DURANGO,19.4206,-99.163312,Roma Norte,130 MÉRIDA-DURANGO,19.421576,-99.158015,Roma Norte
98,211,452,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco,452 LEIBNITZ-AV. EJERCITO NACIONAL,19.435031,-99.179838,Anzures
97,18,16,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
97,51,38,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte
97,84,76,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo,76 CHILPANCINGO-CAMPECHE,19.408735999999998,-99.169913,Hipodromo
97,31,1,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
97,74,47,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo,47 GLORIETA CIBELES-OAXACA,19.419515,-99.166299,Roma Norte
97,79,64,79 SALTILLO-ALFONSO REYES,19.407534,-99.17442700000001,Hipodromo,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
97,1,31,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez
97,255,174,255 JOSE ROSAS MORENO-GUILLERMO PRIETO ,19.437159,-99.161808,San Rafael,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael
97,136,126,136 ÁLVARO OBREGÓN-TONALÁ,19.417715,-99.162729,Roma Norte,126 JALAPA-PUEBLA,19.422288,-99.162138,Roma Norte
97,208,196,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco,196 LAGO TANGANICA-AV. EJERCITO NACIONAL,19.438349,-99.192904,Polanco
97,440,442,440 REAL DE MAYORAZGO-PUENTE XOCO,19.36065,-99.168669,Xoco,442 REAL DE MAYORAZGO-AVENIDA MÉXICO-COYOACAN,19.359904999999998,-99.1653,Xoco
96,60,77,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa,77 CHOAPAN-TAMAULIPAS,19.406765,-99.178321,Hipodromo
96,13,31,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez
96,36,54,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,54 PARQUE ESPAÑA-SONORA,19.416215,-99.170825,Condesa
96,60,60,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa
96,9,32,9 RIO GUADALQUIVIR-RIO LERMA,19.428009,-99.16991800000001,Cuauhtemoc,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez
96,75,84,75 ALFONSO REYES-ATLIXCO,19.408722,-99.17669000000001,Hipodromo Condesa,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo
96,3,41,3 REFORMA-INSURGENTES,19.431655,-99.158668,Juarez,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera
96,192,194,192 RUBEN DARIO-REFORMA,19.42592,-99.19075500000001,Bosque de Chapultepec,194 CTO MAHATMA GANDHI-AV. PASEO DE LA REFORMA,19.424282,-99.180334,Bosque de Chapultepec
96,210,242,210 EUGENIO SUE-HORACIO ,19.434076,-99.194091,Polanco,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE ,19.440344,-99.20105,Granada
96,173,167,173 MINERÍA-JOSÉ MARTÍ,19.401682,-99.17639799999999,Escandon,167 GENERAL SALVADOR ALVARADO-PROGRESO,19.404651,-99.179375,Escandon
96,211,205,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco,205 TAINE-HOMERO,19.435525,-99.184713,Polanco
96,160,160,E160 ALFONSO HERRERA-GABINO BARRERA,19.44025,-99.16346,San Rafael,E160 ALFONSO HERRERA-GABINO BARRERA,19.44025,-99.16346,San Rafael
96,74,182,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo,182 PROGRESO-ASTRONOMOS,19.402089,-99.17139,Hipodromo
95,53,66,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa,66 MAZATLAN-FRANCISCO MARQUEZ,19.411402,-99.178666,Hipodromo Condesa
