Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
F,31,0462,22,2010-07-14,18:06:16.510000,34,2010-07-14,18:14:50.300000
M,26,0518,56,2010-07-14,18:06:26.383000,63,2010-07-14,18:16:43.497000
M,37,0622,13,2010-07-14,18:06:33.820000,77,2010-07-14,18:18:16.047000
M,26,0286,11,2010-07-14,18:06:36.430000,69,2010-07-14,18:22:57.790000
M,27,0266,28,2010-07-14,18:06:41.760000,34,2010-07-14,18:12:25.423000
M,37,1074,10,2010-07-14,18:06:47.057000,85,2010-07-14,18:12:25.047000
F,28,0559,8,2010-07-14,18:06:51.227000,10,2010-07-14,18:33:41.420000
M,41,1155,49,2010-07-14,18:07:38.980000,46,2010-07-14,18:12:15.240000
M,26,0496,76,2010-07-14,18:07:43.167000,79,2010-07-14,18:15:02.650000
F,24,0360,24,2010-07-14,18:08:36.387000,11,2010-07-14,18:16:09.607000
M,36,0454,7,2010-07-14,18:09:02.747000,85,2010-07-14,18:44:54.677000
M,55,0910,38,2010-07-14,18:09:31.750000,76,2010-07-14,18:19:12.087000
F,49,0312,27,2010-07-14,18:09:33.047000,17,2010-07-14,18:14:53.760000
M,29,0075,28,2010-07-14,18:09:47.183000,22,2010-07-14,18:17:59.117000
M,46,0935,53,2010-07-14,18:09:52.497000,36,2010-07-14,18:14:41.993000
F,53,0451,78,2010-07-14,18:10:01.890000,81,2010-07-14,18:16:12.097000
F,31,1035,18,2010-07-14,18:10:17.250000,20,2010-07-14,18:13:26.143000
M,36,0739,84,2010-07-14,18:10:50.860000,12,2010-07-14,18:37:40.413000
M,60,0747,48,2010-07-14,18:10:54.453000,36,2010-07-14,18:18:06.110000
F,33,0848,41,2010-07-14,18:10:58.377000,83,2010-07-14,18:23:09.307000
M,27,0150,35,2010-07-14,18:11:13.047000,25,2010-07-14,18:15:49.863000
F,21,0412,61,2010-07-14,18:11:25.957000,38,2010-07-14,18:20:38.707000
M,43,1111,59,2010-07-14,18:12:11.097000,79,2010-07-14,18:25:04.747000
M,23,0373,13,2010-07-14,18:12:16.847000,56,2010-07-14,18:28:49.897000
M,28,0256,75,2010-07-14,18:12:19.300000,76,2010-07-14,18:22:14.730000
M,35,0501,7,2010-07-14,18:12:19.470000,11,2010-07-14,18:22:21.867000
F,24,0565,66,2010-07-14,18:12:19.470000,77,2010-07-14,18:18:52.423000
M,40,0356,76,2010-07-14,18:12:38.343000,68,2010-07-14,18:22:14.897000
M,34,0887,24,2010-07-14,18:13:59.693000,11,2010-07-14,18:28:06.143000
M,28,0698,17,2010-07-14,18:14:18.663000,35,2010-07-14,18:20:22.337000
M,51,0446,58,2010-07-14,18:14:18.680000,79,2010-07-14,18:21:48.507000
M,35,1189,2,2010-07-14,18:14:20.410000,15,2010-07-14,18:19:05.907000
M,27,1042,17,2010-07-14,18:14:30.557000,35,2010-07-14,18:20:24.400000
M,27,0479,17,2010-07-14,18:14:49.917000,34,2010-07-14,18:20:44.650000
M,29,0178,3,2010-07-14,18:16:50.810000,12,2010-07-14,18:19:40.910000
M,35,1080,37,2010-07-14,18:16:53.460000,47,2010-07-14,18:21:29.527000
M,34,0045,45,2010-07-14,18:17:11.787000,49,2010-07-14,18:21:40.230000
M,36,0084,45,2010-07-14,18:17:23.317000,58,2010-07-14,18:30:17.227000
F,27,0085,20,2010-07-14,18:17:24.833000,83,2010-07-14,18:49:01.163000
M,33,0909,32,2010-07-14,18:18:12.553000,12,2010-07-14,18:33:49.060000
F,32,0641,73,2010-07-14,18:18:26.157000,69,2010-07-14,18:26:23.983000
M,59,0173,65,2010-07-14,18:18:32.703000,71,2010-07-14,18:26:47.453000
M,26,0285,28,2010-07-14,18:19:02.540000,1,2010-07-14,18:30:04.050000
M,40,0004,17,2010-07-14,18:19:07.703000,20,2010-07-14,18:24:00.293000
M,40,0395,17,2010-07-14,18:19:19.377000,1,2010-07-14,18:25:02.640000
M,28,0556,16,2010-07-14,18:19:37.977000,13,2010-07-14,18:23:38.417000
M,29,0273,76,2010-07-14,18:19:52.587000,45,2010-07-14,18:26:50.767000
F,31,0066,47,2010-07-14,18:19:56.117000,44,2010-07-14,18:26:08.047000
M,40,0686,13,2010-07-14,18:19:57.237000,10,2010-07-14,18:31:22.777000
M,52,0468,76,2010-07-14,18:20:32.760000,76,2010-07-14,18:25:06.530000
M,30,0016,40,2010-07-14,18:21:26.963000,81,2010-07-14,18:34:13.713000
M,30,0585,50,2010-07-14,18:21:27.333000,77,2010-07-14,18:29:43.443000
F,30,0430,79,2010-07-14,18:21:53.787000,36,2010-07-14,18:34:04.717000
F,27,0654,53,2010-07-14,18:22:02.183000,58,2010-07-14,18:29:26.520000
M,24,1069,28,2010-07-14,18:22:29.370000,82,2010-07-14,18:38:25.443000
M,52,0174,11,2010-07-14,18:22:40.617000,11,2010-07-14,18:51:19.657000
M,57,0681,70,2010-07-14,18:22:50.823000,70,2010-07-14,19:11:16.613000
F,22,0647,61,2010-07-14,18:23:00.697000,78,2010-07-14,18:38:46.883000
M,24,1117,61,2010-07-14,18:23:17.337000,78,2010-07-14,18:38:59.367000
M,27,0877,26,2010-07-14,18:23:30.370000,20,2010-07-14,18:30:41.193000
M,45,0884,36,2010-07-14,18:24:17.497000,50,2010-07-14,18:27:34.720000
M,27,0021,26,2010-07-14,18:24:28.607000,39,2010-07-14,18:29:54.960000
M,26,0071,38,2010-07-14,18:24:41.073000,30,2010-07-14,18:34:46.877000
M,30,0712,70,2010-07-14,18:24:41.797000,71,2010-07-14,18:35:27.440000
M,24,0100,36,2010-07-14,18:24:42.823000,2,2010-07-14,18:38:06.147000
F,24,0312,17,2010-07-14,18:24:55.277000,31,2010-07-14,18:31:17.667000
M,49,0786,25,2010-07-14,18:25:14.327000,82,2010-07-14,18:41:30.587000
M,26,0126,70,2010-07-14,18:25:20.233000,73,2010-07-14,18:32:37.590000
M,29,0595,13,2010-07-14,18:26:04.623000,20,2010-07-14,18:36:40.170000
M,45,0888,78,2010-07-14,18:26:05.483000,78,2010-07-14,18:55:21.387000
M,28,1124,8,2010-07-14,18:27:01.080000,18,2010-07-14,18:31:09.150000
M,28,0608,13,2010-07-14,18:27:02.283000,8,2010-07-14,18:32:06.307000
F,30,0009,19,2010-07-14,18:27:04.547000,1,2010-07-14,18:37:05.467000
F,36,0567,59,2010-07-14,18:27:26.393000,79,2010-07-14,18:36:18.793000
M,36,0569,64,2010-07-14,18:27:47.957000,50,2010-07-14,18:33:43.420000
M,30,0898,23,2010-07-14,18:27:58.957000,34,2010-07-14,18:33:48.040000
M,28,0366,54,2010-07-14,18:28:43.050000,46,2010-07-14,18:32:44.387000
M,50,0264,61,2010-07-14,18:29:01.317000,31,2010-07-14,18:39:54.663000
F,25,1011,14,2010-07-14,18:29:11.710000,13,2010-07-14,18:41:24.700000
F,26,0324,45,2010-07-14,18:29:30.270000,38,2010-07-14,18:33:26.247000
F,26,0369,81,2010-07-14,18:30:00.490000,73,2010-07-14,18:35:11.923000
M,53,0072,22,2010-07-14,18:30:11.880000,19,2010-07-14,18:39:20
F,28,0261,30,2010-07-14,18:30:20.680000,34,2010-07-14,18:33:51.273000
M,33,0444,76,2010-07-14,18:30:40.270000,61,2010-07-14,18:35:13.877000
M,26,0497,77,2010-07-14,18:31:04.930000,79,2010-07-14,18:36:18.793000
M,49,1128,20,2010-07-14,18:31:05.177000,32,2010-07-14,18:47:30.213000
M,32,1020,5,2010-07-14,18:31:22.880000,35,2010-07-14,18:36:44.123000
M,29,0478,34,2010-07-14,18:31:27.257000,17,2010-07-14,18:36:49.097000
M,28,0955,56,2010-07-14,18:31:32.493000,2,2010-07-14,18:44:06.887000
M,31,0821,40,2010-07-14,18:31:36.477000,79,2010-07-14,18:41:06.300000
M,24,0642,21,2010-07-14,18:32:11.450000,55,2010-07-14,18:46:24.960000
M,37,1151,28,2010-07-14,18:32:24.633000,12,2010-07-14,18:42:30.760000
M,38,0896,61,2010-07-14,18:32:28.043000,52,2010-07-14,18:42:22.613000
M,28,0376,30,2010-07-14,18:32:54.107000,50,2010-07-14,18:40:05.800000
M,34,0429,7,2010-07-14,18:32:55.163000,20,2010-07-14,18:42:00.567000
M,25,0002,54,2010-07-14,18:32:56.573000,61,2010-07-14,18:41:24.807000
M,28,0504,56,2010-07-14,18:34:01.687000,65,2010-07-14,18:49:39.520000
M,33,0603,7,2010-07-14,18:34:03.557000,66,2010-07-14,19:04:53.247000
M,47,0027,81,2010-07-14,18:34:16.540000,73,2010-07-14,18:40:02.003000
F,28,0361,84,2010-07-14,18:34:16.780000,41,2010-07-14,18:44:52.233000
M,22,0298,54,2010-07-14,18:34:28.780000,84,2010-07-14,18:41:12.267000
F,25,0252,50,2010-07-14,18:35:03.953000,76,2010-07-14,18:43:42.943000
M,39,0046,46,2010-07-14,18:35:24.453000,1,2010-07-14,18:46:52.023000
F,34,1148,24,2010-07-14,18:36:13.863000,58,2010-07-14,18:49:28.473000
M,29,1071,83,2010-07-14,18:36:22.707000,49,2010-07-14,18:46:18.587000
M,57,0396,68,2010-07-14,18:36:36.613000,56,2010-07-14,18:43:10.210000
M,31,0959,30,2010-07-14,18:37:07.083000,30,2010-07-14,18:47:12.680000
M,42,0192,24,2010-07-14,18:37:18.037000,60,2010-07-14,18:48:46.387000
F,30,0115,72,2010-07-14,18:37:37,72,2010-07-14,18:41:00.610000
M,37,0015,28,2010-07-14,18:37:46.920000,3,2010-07-14,18:45:55.850000
M,26,0165,16,2010-07-14,18:38:02.263000,79,2010-07-14,19:32:11.620000
F,21,0171,36,2010-07-14,18:38:08.710000,36,2010-07-14,18:42:07.677000
M,26,0914,54,2010-07-14,18:38:31.977000,84,2010-07-14,18:45:29.150000
M,21,0704,71,2010-07-14,18:38:33.397000,59,2010-07-14,18:49:19.020000
F,24,1140,38,2010-07-14,18:38:34.180000,66,2010-07-14,18:49:49.543000
M,32,0789,13,2010-07-14,18:38:37.900000,34,2010-07-14,18:51:46.750000
F,22,0240,18,2010-07-14,18:38:40.553000,20,2010-07-14,18:43:13.863000
M,44,0314,67,2010-07-14,18:38:53.157000,20,2010-07-14,18:56:53.583000
M,21,1172,38,2010-07-14,18:38:59.320000,12,2010-07-14,18:48:45.510000
M,33,0843,38,2010-07-14,18:39:22.227000,83,2010-07-14,18:50:18.190000
F,26,0047,70,2010-07-14,18:39:30.813000,36,2010-07-14,18:56:54.387000
F,54,0434,68,2010-07-14,18:39:43.590000,43,2010-07-14,18:54:53.143000
M,32,0039,78,2010-07-14,18:39:50.183000,27,2010-07-14,19:02:34.847000
M,25,0652,38,2010-07-14,18:39:51.773000,38,2010-07-14,18:43:16.317000
M,24,0343,38,2010-07-14,18:40:03.660000,66,2010-07-14,18:50:03.170000
M,40,0987,13,2010-07-14,18:40:06.830000,32,2010-07-14,18:43:40.380000
F,30,0917,19,2010-07-14,18:40:21.720000,1,2010-07-14,18:51:21.903000
M,52,1004,36,2010-07-14,18:40:27.693000,68,2010-07-14,18:47:36.693000
M,51,0112,22,2010-07-14,18:40:48.300000,49,2010-07-14,18:49:23.183000
F,31,0414,16,2010-07-14,18:40:57.643000,13,2010-07-14,18:48:47.010000
F,29,0358,65,2010-07-14,18:41:03.710000,23,2010-07-14,18:57:31.933000
M,51,0245,57,2010-07-14,18:41:08.627000,85,2010-07-14,18:58:11.880000
M,26,0546,33,2010-07-14,18:41:34.190000,27,2010-07-14,18:53:07.780000
M,29,1050,70,2010-07-14,18:41:39.893000,70,2010-07-14,19:06:20.517000
M,32,1114,19,2010-07-14,18:41:40.003000,1,2010-07-14,18:51:07.437000
M,28,0515,39,2010-07-14,18:41:41.317000,58,2010-07-14,18:47:36.253000
F,30,0594,72,2010-07-14,18:41:43.363000,77,2010-07-14,18:48:45.620000
M,22,0371,33,2010-07-14,18:41:46.160000,27,2010-07-14,18:50:10.377000
M,18,0824,57,2010-07-14,18:41:56.690000,64,2010-07-14,18:48:20.543000
F,28,0965,33,2010-07-14,18:42:01.190000,27,2010-07-14,18:50:16.707000
M,27,0750,28,2010-07-14,18:42:07.973000,20,2010-07-14,18:51:25.717000
F,27,0936,43,2010-07-14,18:42:12.457000,85,2010-07-14,18:56:20.003000
M,37,0225,59,2010-07-14,18:42:14.987000,59,2010-07-14,18:45:44.710000
F,26,0471,13,2010-07-14,18:42:30.057000,49,2010-07-14,18:50:00.513000
F,23,0140,77,2010-07-14,18:42:33.307000,75,2010-07-14,18:44:53.153000
M,41,0722,41,2010-07-14,18:42:48.143000,60,2010-07-14,18:50:59.950000
F,22,0096,57,2010-07-14,18:43:29.160000,67,2010-07-14,18:50:00.340000
M,25,0108,83,2010-07-14,18:43:33.527000,52,2010-07-14,18:55:50.347000
M,25,0052,38,2010-07-14,18:44:47.530000,83,2010-07-14,19:01:33.470000
M,34,0510,18,2010-07-14,18:45:05.543000,20,2010-07-14,18:48:48.963000
F,21,0916,56,2010-07-14,18:45:12.887000,56,2010-07-14,19:11:11.547000
M,24,0207,47,2010-07-14,18:45:14.023000,64,2010-07-14,19:46:39.067000
M,49,0530,85,2010-07-14,18:45:18.350000,13,2010-07-14,19:02:20.453000
M,37,1161,62,2010-07-14,18:45:59.693000,52,2010-07-14,18:48:53.183000
M,37,0866,59,2010-07-14,18:46:04.737000,5,2010-07-14,18:57:40.257000
M,24,0120,47,2010-07-14,18:46:11.743000,64,2010-07-14,19:46:55.130000
M,26,0478,17,2010-07-14,18:46:29.063000,34,2010-07-14,18:50:39.107000
M,30,0976,22,2010-07-14,18:46:29.663000,13,2010-07-14,18:49:12.663000
M,23,0590,25,2010-07-14,18:47:17.417000,34,2010-07-14,18:58:47.083000
M,39,0928,27,2010-07-14,18:47:21.383000,1,2010-07-14,18:52:17.860000
F,21,0378,56,2010-07-14,18:47:24.367000,82,2010-07-14,19:02:54.143000
M,44,1025,36,2010-07-14,18:48:11.483000,27,2010-07-14,18:57:33.137000
F,22,0456,83,2010-07-14,18:48:15.640000,49,2010-07-14,19:02:45.667000
M,37,0657,28,2010-07-14,18:48:28.917000,20,2010-07-14,18:58:15.710000
M,27,0783,21,2010-07-14,18:48:30.060000,83,2010-07-14,19:31:19.320000
M,36,0351,23,2010-07-14,18:49:34.097000,20,2010-07-14,18:55:08.813000
M,27,0749,7,2010-07-14,18:49:59.573000,53,2010-07-14,18:59:12.990000
F,31,0935,36,2010-07-14,18:50:25.813000,75,2010-07-14,19:01:26.517000
M,49,0300,58,2010-07-14,18:50:57.923000,69,2010-07-14,18:57:03.340000
M,26,0587,53,2010-07-14,18:51:14.733000,39,2010-07-14,19:01:10.140000
F,32,0856,8,2010-07-14,18:51:37.813000,32,2010-07-14,18:56:21.893000
M,29,1036,10,2010-07-14,18:51:39.953000,1,2010-07-14,18:55:49.207000
M,31,0942,20,2010-07-14,18:51:48.593000,13,2010-07-14,19:02:23.893000
M,30,0024,51,2010-07-14,18:51:54.983000,31,2010-07-14,19:07:40.120000
M,24,0003,2,2010-07-14,18:51:58.517000,30,2010-07-14,18:59:24.887000
M,22,0832,70,2010-07-14,18:52:04.560000,73,2010-07-14,18:56:05.260000
F,37,0146,22,2010-07-14,18:52:07.810000,49,2010-07-14,19:08:32.563000
F,36,0238,62,2010-07-14,18:52:56.517000,36,2010-07-14,19:07:20.727000
F,30,1149,81,2010-07-14,18:52:59.750000,68,2010-07-14,19:00:01.530000
M,29,0529,66,2010-07-14,18:53:23.500000,82,2010-07-14,18:58:49.887000
M,41,0050,46,2010-07-14,18:53:31.137000,49,2010-07-14,18:59:59.243000
M,44,0725,7,2010-07-14,18:53:35.453000,40,2010-07-14,19:02:01.840000
M,26,0436,7,2010-07-14,18:53:47.533000,11,2010-07-14,19:02:07.470000
M,32,1180,7,2010-07-14,18:54:39.813000,20,2010-07-14,19:04:48.357000
M,31,0197,23,2010-07-14,18:54:56.200000,1,2010-07-14,19:04:11.530000
M,25,0561,19,2010-07-14,18:55:02.503000,38,2010-07-14,19:07:40.540000
M,37,1075,21,2010-07-14,18:55:13.027000,51,2010-07-14,19:02:27.557000
F,27,0757,28,2010-07-14,18:55:15.113000,83,2010-07-14,19:04:37.600000
M,31,0391,54,2010-07-14,18:55:32.450000,72,2010-07-14,19:09:25.877000
M,31,0758,22,2010-07-14,18:56:13.363000,80,2010-07-14,19:07:09.017000
F,48,1062,64,2010-07-14,18:56:22.183000,70,2010-07-14,18:59:29.820000
M,17,0180,41,2010-07-14,18:56:22.963000,79,2010-07-14,19:04:48.530000
M,51,0164,79,2010-07-14,18:56:28.067000,58,2010-07-14,19:04:29.630000
M,31,0629,54,2010-07-14,18:56:32.903000,79,2010-07-14,19:02:09.993000
F,29,0321,18,2010-07-14,18:56:37.417000,5,2010-07-14,19:20:50.367000
M,26,0129,4,2010-07-14,18:56:45.073000,85,2010-07-14,19:04:26.233000
M,37,0825,3,2010-07-14,18:56:45.387000,37,2010-07-14,19:07:28.930000
M,29,0231,18,2010-07-14,18:56:49.683000,51,2010-07-14,19:05:36.967000
M,31,0368,80,2010-07-14,18:57:01.347000,84,2010-07-14,19:01:09.733000
M,20,1177,42,2010-07-14,18:57:07.223000,35,2010-07-14,19:02:28.260000
F,33,0076,63,2010-07-14,18:57:15.403000,27,2010-07-14,19:18:04.280000
M,51,1126,83,2010-07-14,18:57:35.323000,75,2010-07-14,19:01:52.063000
M,24,0983,7,2010-07-14,18:58:01.520000,8,2010-07-14,19:00:32.703000
M,24,0589,37,2010-07-14,18:58:34.607000,64,2010-07-14,19:06:34.163000
M,39,0876,27,2010-07-14,18:58:48.263000,17,2010-07-14,19:04:41.490000
F,55,0656,47,2010-07-14,18:58:48.443000,73,2010-07-14,19:12:11.627000
F,42,0306,14,2010-07-14,18:58:51.263000,64,2010-07-14,19:07:20.023000
F,45,0543,25,2010-07-14,18:58:55.850000,20,2010-07-14,19:05:13.233000
M,62,0661,85,2010-07-14,18:59:09.163000,79,2010-07-14,19:23:14.830000
M,36,0259,14,2010-07-14,18:59:18.607000,15,2010-07-14,19:06:08.460000
M,32,0056,23,2010-07-14,18:59:46.687000,33,2010-07-14,19:08:01.720000
F,26,0871,35,2010-07-14,19:00:13.710000,26,2010-07-14,19:06:37.540000
F,25,0570,21,2010-07-14,19:00:28.030000,66,2010-07-14,19:13:33.023000
F,34,1120,44,2010-07-14,19:00:33.867000,44,2010-07-14,19:03:56.513000
M,44,0775,3,2010-07-14,19:00:35.093000,37,2010-07-14,19:11:33.470000
F,29,1107,45,2010-07-14,19:00:58.203000,46,2010-07-14,19:03:12.643000
M,28,1049,22,2010-07-14,19:01:41.040000,24,2010-07-14,19:05:44.147000
M,26,0680,46,2010-07-14,19:01:44.187000,71,2010-07-14,19:07:24.633000
M,29,0365,70,2010-07-14,19:01:45.167000,79,2010-07-14,19:15:18.557000
F,30,0157,1,2010-07-14,19:02:19.543000,34,2010-07-14,19:17:49.147000
M,28,0229,67,2010-07-14,19:02:26.510000,56,2010-07-14,19:17:43.590000
F,31,0466,9,2010-07-14,19:02:33.110000,20,2010-07-14,19:15:08.073000
M,23,0598,45,2010-07-14,19:02:35.783000,18,2010-07-14,19:13:09.083000
M,32,1110,1,2010-07-14,19:02:39.950000,34,2010-07-14,19:17:28.203000
M,25,0194,64,2010-07-14,19:02:58.300000,54,2010-07-14,19:12:44.613000
M,25,0450,23,2010-07-14,19:03:22.457000,31,2010-07-14,19:11:08.577000
F,40,0148,55,2010-07-14,19:03:56.730000,23,2010-07-14,19:25:00.090000
M,25,0099,13,2010-07-14,19:04:03.927000,16,2010-07-14,19:08:10.860000
F,34,0872,44,2010-07-14,19:04:09,44,2010-07-14,19:10:56.553000
F,57,0335,49,2010-07-14,19:04:13.933000,51,2010-07-14,19:13:19.227000
M,25,0203,3,2010-07-14,19:04:22.253000,65,2010-07-14,19:36:28.690000
F,26,0006,54,2010-07-14,19:04:35.927000,72,2010-07-14,19:13:07.257000
F,39,0332,19,2010-07-14,19:05:00.373000,20,2010-07-14,19:42:27.683000
M,24,1033,57,2010-07-14,19:05:19.140000,38,2010-07-14,19:15:29.040000
F,34,0956,44,2010-07-14,19:05:41.733000,82,2010-07-14,19:15:10.947000
M,64,0538,55,2010-07-14,19:05:51.860000,55,2010-07-14,19:29:09.160000
M,35,0764,23,2010-07-14,19:05:56.913000,20,2010-07-14,19:10:47.053000
M,28,0787,73,2010-07-14,19:06:06.227000,59,2010-07-14,19:21:07.893000
F,63,0502,55,2010-07-14,19:06:13.517000,55,2010-07-14,19:29:12.580000
M,31,0074,50,2010-07-14,19:06:26.697000,56,2010-07-14,19:18:30.373000
F,21,1173,23,2010-07-14,19:06:33.960000,41,2010-07-14,19:14:57.803000
F,29,579,47,2010-07-14,19:06:45.063000,2,2010-07-14,19:19:59.487000
F,30,0699,1,2010-07-14,19:06:50.767000,7,2010-07-14,19:21:44.240000
F,29,0362,13,2010-07-14,19:06:53.163000,58,2010-07-14,19:18:09.343000
M,41,0997,16,2010-07-14,19:07:17.343000,13,2010-07-14,19:10:57.063000
M,31,0905,2,2010-07-14,19:07:27.713000,19,2010-07-14,19:14:53.463000
F,22,0405,77,2010-07-14,19:07:48.540000,80,2010-07-14,19:16:36.167000
M,30,0235,47,2010-07-14,19:08:00.893000,2,2010-07-14,19:20:50.033000
M,29,0359,57,2010-07-14,19:08:02.970000,16,2010-07-14,19:24:14.260000
F,25,0337,28,2010-07-14,19:08:04.673000,36,2010-07-14,19:14:21.990000
F,32,0648,32,2010-07-14,19:08:17.377000,56,2010-07-14,19:13:49.630000
M,41,0412,38,2010-07-14,19:08:19.057000,58,2010-07-14,19:13:37.147000
M,28,0248,16,2010-07-14,19:08:20.657000,15,2010-07-14,19:09:46.530000
M,31,0925,2,2010-07-14,19:08:20.853000,19,2010-07-14,19:18:09.510000
M,26,0485,32,2010-07-14,19:08:29.487000,84,2010-07-14,19:20:15.923000
M,47,0295,54,2010-07-14,19:08:43.307000,54,2010-07-14,19:35:36.890000
M,27,0957,18,2010-07-14,19:09:12.590000,48,2010-07-14,19:21:02.223000
F,50,0061,26,2010-07-14,19:09:21.967000,26,2010-07-14,19:16:07.133000
F,29,0262,21,2010-07-14,19:09:23.060000,36,2010-07-14,19:17:22.823000
M,35,0986,50,2010-07-14,19:09:49.590000,82,2010-07-14,19:19:45.843000
M,23,0876,17,2010-07-14,19:09:58.763000,56,2010-07-14,19:18:07.577000
F,41,1188,82,2010-07-14,19:10:03.327000,84,2010-07-14,19:19:40.860000
F,54,1085,44,2010-07-14,19:10:11.723000,46,2010-07-14,19:15:03.947000
M,35,0153,51,2010-07-14,19:10:26.457000,51,2010-07-14,19:14:24.727000
M,29,0056,33,2010-07-14,19:10:40.113000,55,2010-07-14,19:17:17.123000
M,29,0293,8,2010-07-14,19:10:44.313000,13,2010-07-14,19:18:03.687000
F,28,0702,9,2010-07-14,19:10:49.967000,9,2010-07-14,20:07:09.060000
F,26,0227,52,2010-07-14,19:10:54.130000,63,2010-07-14,19:18:19.153000
M,25,0966,13,2010-07-14,19:11:06.577000,20,2010-07-14,19:18:44.740000
M,58,0278,61,2010-07-14,19:11:11.080000,74,2010-07-14,19:17:43.230000
M,28,0170,9,2010-07-14,19:11:15.733000,9,2010-07-14,20:06:53.513000
F,32,0233,23,2010-07-14,19:11:29.547000,34,2010-07-14,19:21:33.597000
M,36,0772,49,2010-07-14,19:11:53.397000,73,2010-07-14,19:17:11.713000
M,39,0813,85,2010-07-14,19:11:57.943000,9,2010-07-14,19:18:48.093000
F,34,0947,13,2010-07-14,19:12:23.127000,10,2010-07-14,19:27:12.777000
M,27,1062,70,2010-07-14,19:12:40.320000,52,2010-07-14,19:20:11.433000
M,55,0281,45,2010-07-14,19:12:43.487000,68,2010-07-14,19:21:44.317000
F,34,0338,74,2010-07-14,19:13:12.787000,75,2010-07-14,19:18:00.637000
M,50,0433,8,2010-07-14,19:13:17.863000,13,2010-07-14,19:16:12.480000
F,51,0011,64,2010-07-14,19:13:34.677000,70,2010-07-14,19:22:43.407000
M,23,1044,13,2010-07-14,19:13:52.490000,19,2010-07-14,19:24:10.790000
M,26,0500,57,2010-07-14,19:13:56.477000,63,2010-07-14,19:16:52.307000
F,29,0260,79,2010-07-14,19:13:59.307000,26,2010-07-14,19:31:11.273000
M,23,1168,13,2010-07-14,19:14:01.413000,19,2010-07-14,19:24:19.870000
M,47,0660,63,2010-07-14,19:14:18.273000,63,2010-07-14,19:25:43.247000
M,28,0228,37,2010-07-14,19:14:42.757000,80,2010-07-14,19:27:04.920000
F,40,1028,42,2010-07-14,19:14:54.620000,23,2010-07-14,19:20:17.393000
M,43,1043,51,2010-07-14,19:15:01.760000,30,2010-07-14,19:22:57.570000
F,18,0536,72,2010-07-14,19:15:02.807000,66,2010-07-14,19:28:32.423000
M,31,0109,18,2010-07-14,19:15:02.897000,20,2010-07-14,19:19:14.527000
M,37,0864,23,2010-07-14,19:15:10.540000,34,2010-07-14,19:25:47.753000
M,55,0294,62,2010-07-14,19:15:12.807000,44,2010-07-14,19:25:46.473000
M,40,0411,20,2010-07-14,19:15:15.667000,16,2010-07-14,19:22:18.013000
M,44,1174,76,2010-07-14,19:15:42.417000,67,2010-07-14,19:22:54.750000
M,32,0752,20,2010-07-14,19:15:58.213000,15,2010-07-14,19:32:25.777000
M,27,0537,13,2010-07-14,19:16:03.947000,66,2010-07-14,19:28:22.267000
M,30,0296,39,2010-07-14,19:16:04.633000,33,2010-07-14,19:32:35.090000
M,26,0138,39,2010-07-14,19:16:20.697000,53,2010-07-14,19:24:13.417000
F,32,0025,51,2010-07-14,19:16:23.167000,71,2010-07-14,19:26:39.123000
F,20,1123,61,2010-07-14,19:16:34.713000,68,2010-07-14,19:21:35.817000
M,22,0747,36,2010-07-14,19:16:41.353000,59,2010-07-14,19:28:56.753000
F,29,0633,23,2010-07-14,19:16:48.043000,32,2010-07-14,19:19:06.277000
F,25,0400,62,2010-07-14,19:17:20.623000,19,2010-07-14,19:50:18.613000
M,25,1150,62,2010-07-14,19:17:36.050000,53,2010-07-14,19:24:41.870000
M,35,0883,18,2010-07-14,19:18:25.780000,20,2010-07-14,19:21:26.187000
M,27,0796,81,2010-07-14,19:18:25.890000,64,2010-07-14,19:24:30.353000
M,27,0738,13,2010-07-14,19:19:34.110000,19,2010-07-14,19:29:20.237000
M,38,0938,13,2010-07-14,19:19:59.220000,13,2010-07-14,19:21:59.363000
F,25,0136,65,2010-07-14,19:19:59.393000,64,2010-07-14,19:29:19.143000
M,32,0177,23,2010-07-14,19:20:10.690000,80,2010-07-14,19:32:56.307000
F,37,0799,49,2010-07-14,19:20:27.423000,74,2010-07-14,19:35:47.047000
F,25,0393,28,2010-07-14,19:20:57.633000,31,2010-07-14,19:27:15.937000
F,28,0851,73,2010-07-14,19:20:58.440000,11,2010-07-14,19:40:19.963000
M,47,0143,46,2010-07-14,19:21:10.137000,58,2010-07-14,19:24:58.760000
F,33,0961,83,2010-07-14,19:21:30.847000,41,2010-07-14,19:45:50.723000
M,40,0019,23,2010-07-14,19:21:33.443000,59,2010-07-14,19:33:50.590000
F,21,0901,59,2010-07-14,19:21:38.613000,56,2010-07-14,20:04:20.977000
M,27,0841,23,2010-07-14,19:21:45.147000,2,2010-07-14,19:27:10.687000
M,42,0950,15,2010-07-14,19:22:00.067000,16,2010-07-14,19:23:19.207000
M,38,0934,13,2010-07-14,19:22:03.083000,84,2010-07-14,19:35:46.093000
F,34,0732,18,2010-07-14,19:22:09.897000,85,2010-07-14,19:28:56.440000
M,29,0443,77,2010-07-14,19:22:24.350000,69,2010-07-14,19:26:53.983000
F,50,1038,39,2010-07-14,19:22:28.070000,23,2010-07-14,19:30:01.990000
