Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,38,0422,37,2010-02-22,14:34:30.263000,42,2010-02-22,14:37:19.157000
M,40,0631,19,2010-02-22,14:35:27.470000,83,2010-02-22,15:05:23.570000
M,46,0688,17,2010-02-22,14:42:55.940000,20,2010-02-22,14:49:13.313000
M,51,0284,31,2010-02-22,14:45:15.990000,18,2010-02-22,14:49:38.707000
M,51,0644,18,2010-02-22,14:51:51.493000,26,2010-02-22,14:55:16.233000
M,34,0069,7,2010-02-22,15:13:22.010000,7,2010-02-22,15:26:25.370000
M,38,0659,42,2010-02-22,15:16:18.547000,39,2010-02-22,15:19:11.587000
M,23,0827,14,2010-02-22,15:18:16.937000,16,2010-02-22,15:38:03.677000
M,33,0729,14,2010-02-22,15:19:41.563000,16,2010-02-22,15:39:16.383000
M,38,0196,39,2010-02-22,15:51:09.300000,30,2010-02-22,15:56:48.937000
M,32,0540,50,2010-02-22,15:54:13.417000,50,2010-02-22,16:05:11.130000
M,32,0848,85,2010-02-22,16:10:43.197000,46,2010-02-22,16:29:14.240000
M,46,0474,20,2010-02-22,16:10:46.963000,17,2010-02-22,16:17:10.470000
M,34,0241,7,2010-02-22,16:19:29.477000,7,2010-02-22,16:52:34.193000
M,31,0172,43,2010-02-22,16:35:42.997000,83,2010-02-22,16:46:53.897000
M,28,0089,16,2010-02-22,16:39:37.960000,13,2010-02-22,16:43:18.233000
M,38,0722,31,2010-02-22,16:49:41.710000,85,2010-02-22,16:57:24.327000
M,61,0169,85,2010-02-22,16:53:39.120000,85,2010-02-22,17:08:26.973000
M,38,0112,85,2010-02-22,17:10:50.430000,20,2010-02-22,17:37:45.543000
M,61,0382,63,2010-02-22,17:19:29.740000,83,2010-02-22,17:25:06
M,28,0674,13,2010-02-22,17:26:35.113000,8,2010-02-22,17:29:56.280000
M,39,0810,83,2010-02-22,17:30:54.077000,56,2010-02-22,17:40:52.227000
M,38,0612,19,2010-02-22,17:53:09.150000,18,2010-02-22,17:57:42.123000
M,25,0797,6,2010-02-22,17:57:03.153000,85,2010-02-22,18:47:17.427000
M,27,0687,17,2010-02-22,18:05:21.233000,34,2010-02-22,18:14:26.913000
M,31,0851,27,2010-02-22,18:20:37.240000,21,2010-02-22,18:30:36.607000
M,31,0407,27,2010-02-22,18:23:42.527000,30,2010-02-22,18:27:20.333000
M,38,0441,17,2010-02-22,18:24:16.623000,15,2010-02-22,18:38:19.623000
M,52,0792,24,2010-02-22,18:25:23.297000,27,2010-02-22,18:34:33.647000
M,31,0748,21,2010-02-22,18:41:13.613000,21,2010-02-22,18:43:16.230000
M,33,0576,25,2010-02-22,18:42:27.117000,34,2010-02-22,18:46:10.220000
M,31,0764,21,2010-02-22,18:43:23.447000,21,2010-02-22,18:49:17.743000
M,31,0824,5,2010-02-22,19:02:53.720000,5,2010-02-22,19:06:17.363000
M,38,0649,15,2010-02-22,19:06:19.020000,5,2010-02-22,19:29:11.193000
M,31,0670,5,2010-02-22,19:07:36.410000,5,2010-02-22,19:26:26.050000
M,36,805,83,2010-02-22,19:13:21.127000,21,2010-02-22,19:30:08
F,27,0453,8,2010-02-22,19:16:17.867000,26,2010-02-22,19:26:54.300000
M,28,0630,8,2010-02-22,19:16:46.773000,26,2010-02-22,19:25:00
M,36,0724,14,2010-02-22,19:42:51.507000,85,2010-02-22,19:56:15.177000
F,45,0477,11,2010-02-22,19:43:59.783000,11,2010-02-22,19:56:05.460000
M,36,0498,12,2010-02-22,20:06:54.280000,12,2010-02-22,20:30:52.460000
F,27,0307,30,2010-02-22,20:12:47.967000,8,2010-02-22,20:20:11.873000
M,28,0339,30,2010-02-22,20:13:25.657000,8,2010-02-22,20:20:05.013000
M,61,0382,83,2010-02-22,20:16:33.807000,63,2010-02-22,20:25:26
M,28,0804,83,2010-02-22,20:30:47.540000,60,2010-02-22,20:36:30.290000
M,32,0698,46,2010-02-22,20:49:42.207000,76,2010-02-22,21:12:17.057000
M,45,0052,85,2010-02-22,21:14:10.827000,30,2010-02-22,21:22:22.893000
M,75,0599,15,2010-02-22,21:53:53.563000,85,2010-02-22,22:16:00.423000
M,39,0852,27,2010-02-22,22:01:38.803000,11,2010-02-22,22:03:53.790000
M,36,0386,85,2010-02-22,22:18:14.240000,76,2010-02-22,22:35:36.803000
M,37,0485,24,2010-02-22,22:20:22.963000,30,2010-02-22,22:35:27.377000
M,46,0476,17,2010-02-22,22:24:55.957000,27,2010-02-22,22:42:53.413000
M,55,0645,18,2010-02-23,00:03:10.333000,18,2010-02-23,00:25:15.600000
M,59,0722,85,2010-02-23,07:11:46.647000,15,2010-02-23,07:19:41.443000
M,28,0820,66,2010-02-23,07:40:19.017000,44,2010-02-23,07:47:32.410000
F,35,0322,12,2010-02-23,07:42:04.390000,83,2010-02-23,08:05:10.990000
M,59,0566,5,2010-02-23,07:45:19.720000,5,2010-02-23,07:48:43.357000
M,59,0034,5,2010-02-23,07:49:07.400000,5,2010-02-23,08:07:47.810000
M,33,0642,18,2010-02-23,08:35:33.497000,17,2010-02-23,08:38:29.467000
M,32,0769,84,2010-02-23,08:43:31.530000,46,2010-02-23,08:54:44.230000
M,31,0142,30,2010-02-23,08:58:55.613000,7,2010-02-23,09:11:35.680000
M,47,0294,30,2010-02-23,09:08:56.340000,6,2010-02-23,09:13:53.807000
M,37,0166,30,2010-02-23,09:25:34.533000,24,2010-02-23,09:37:16.823000
M,59,0552,5,2010-02-23,09:44:53.390000,5,2010-02-23,09:48:17.680000
M,59,0826,5,2010-02-23,09:48:51.370000,15,2010-02-23,09:54:22.710000
M,32,0312,19,2010-02-23,10:13:32.100000,11,2010-02-23,10:15:59.493000
F,31,0821,20,2010-02-23,10:47:56.257000,18,2010-02-23,10:55:43.803000
M,59,0597,15,2010-02-23,11:12:33.797000,5,2010-02-23,11:19:53.033000
M,74,0650,15,2010-02-23,11:13:30.440000,30,2010-02-23,11:26:51.203000
F,31,0573,18,2010-02-23,11:15:11.100000,17,2010-02-23,11:18:05.993000
M,27,0492,74,2010-02-23,11:39:54.857000,17,2010-02-23,11:54:28.023000
F,27,0797,85,2010-02-23,11:44:09.890000,5,2010-02-23,11:59:33.093000
F,26,0724,85,2010-02-23,11:53:35.100000,85,2010-02-23,11:56:49.290000
M,23,0120,78,2010-02-23,11:58:06.433000,85,2010-02-23,12:28:19.503000
F,31,0618,17,2010-02-23,12:03:46.703000,20,2010-02-23,12:23:20.553000
M,52,0436,20,2010-02-23,12:10:42.210000,24,2010-02-23,12:21:07.340000
M,64,0251,85,2010-02-23,12:17:08.070000,20,2010-02-23,12:23:58.507000
M,56,0663,20,2010-02-23,12:30:26.133000,85,2010-02-23,12:39:06.743000
M,38,0865,15,2010-02-23,12:32:08.537000,15,2010-02-23,12:55:36.977000
M,54,0599,85,2010-02-23,13:02:49.077000,20,2010-02-23,13:18:43.430000
M,38,0878,15,2010-02-23,13:07:45.703000,13,2010-02-23,13:30:40.347000
M,23,0124,85,2010-02-23,13:14:54.663000,17,2010-02-23,13:30:35.377000
M,21,0346,20,2010-02-23,13:16:51.397000,20,2010-02-23,13:20:23.980000
M,21,0084,20,2010-02-23,13:20:37.983000,26,2010-02-23,13:27:29.843000
M,39,0728,16,2010-02-23,13:34:59.380000,22,2010-02-23,13:37:17.520000
M,23,0452,17,2010-02-23,13:41:05.603000,78,2010-02-23,14:03:33.827000
M,39,0220,22,2010-02-23,13:50:04.533000,17,2010-02-23,13:54:54.397000
M,37,0153,8,2010-02-23,14:06:36.123000,16,2010-02-23,14:15:02.210000
M,25,0675,13,2010-02-23,14:08:17.737000,43,2010-02-23,14:38:34.400000
M,38,0876,26,2010-02-23,14:08:19.563000,85,2010-02-23,14:18:02.287000
M,61,0724,85,2010-02-23,14:11:39.177000,85,2010-02-23,14:33:30.680000
M,32,0514,50,2010-02-23,14:18:33.210000,50,2010-02-23,14:25:56.743000
M,45,0365,30,2010-02-23,14:38:17.723000,7,2010-02-23,15:05:09.427000
M,23,0163,16,2010-02-23,14:56:08.583000,85,2010-02-23,15:10:16.923000
M,33,0208,16,2010-02-23,14:56:24.850000,85,2010-02-23,15:10:48.907000
M,51,0643,18,2010-02-23,14:56:51.180000,13,2010-02-23,15:03:44.310000
M,59,0313,8,2010-02-23,15:04:26.940000,20,2010-02-23,15:10:31.907000
M,40,0120,85,2010-02-23,15:07:51.040000,8,2010-02-23,15:18:27.300000
M,74,0470,18,2010-02-23,15:15:58.200000,15,2010-02-23,15:21:34.270000
M,32,0699,46,2010-02-23,15:18:55.957000,46,2010-02-23,15:46:32.200000
M,45,0046,8,2010-02-23,15:28:42.997000,85,2010-02-23,15:40:25.663000
M,32,0789,44,2010-02-23,15:30:07.490000,50,2010-02-23,15:46:15.787000
M,31,0648,18,2010-02-23,15:30:40.923000,13,2010-02-23,15:35:59.657000
M,33,0663,85,2010-02-23,15:41:42.213000,24,2010-02-23,15:59:24.863000
M,23,0169,85,2010-02-23,15:41:51.463000,24,2010-02-23,15:59:27.723000
M,53,0876,85,2010-02-23,15:42:08.607000,24,2010-02-23,15:59:29.520000
M,40,0724,85,2010-02-23,15:42:21.433000,24,2010-02-23,15:59:22.317000
M,24,0163,85,2010-02-23,15:42:35.873000,24,2010-02-23,16:00:10.757000
M,38,0771,44,2010-02-23,15:47:26.390000,44,2010-02-23,16:17:04.910000
M,51,0702,13,2010-02-23,15:50:31.860000,18,2010-02-23,15:58:42.283000
M,39,0898,56,2010-02-23,16:07:06.740000,27,2010-02-23,16:24:35.500000
M,51,0493,18,2010-02-23,16:10:07.217000,31,2010-02-23,16:14:43.460000
M,59,0824,5,2010-02-23,16:14:12.133000,5,2010-02-23,16:17:34.560000
M,59,0670,5,2010-02-23,16:18:47.707000,30,2010-02-23,16:28:05.460000
M,51,0308,31,2010-02-23,16:26:38.880000,18,2010-02-23,16:31:36.157000
M,52,0507,24,2010-02-23,16:28:13.697000,55,2010-02-23,16:53:07.453000
M,56,0551,8,2010-02-23,16:33:44.567000,26,2010-02-23,16:46:07.513000
M,21,0682,26,2010-02-23,16:41:23.853000,34,2010-02-23,16:46:55.493000
M,39,0465,19,2010-02-23,16:42:49.697000,13,2010-02-23,16:52:21.970000
M,19,0102,15,2010-02-23,16:49:37.297000,46,2010-02-23,16:58:22.123000
F,45,0754,21,2010-02-23,16:53:03,5,2010-02-23,16:59:56.383000
F,37,0367,11,2010-02-23,17:09:58.013000,11,2010-02-23,17:20:15.477000
F,45,0649,5,2010-02-23,17:10:02.010000,11,2010-02-23,17:17:52.457000
M,19,0627,46,2010-02-23,17:14:11.847000,74,2010-02-23,17:25:01.810000
M,52,0778,46,2010-02-23,17:17:40.060000,24,2010-02-23,17:24:44.340000
M,31,0744,21,2010-02-23,17:21:40.790000,83,2010-02-23,17:33:37.907000
M,48,0046,85,2010-02-23,17:22:10.490000,80,2010-02-23,17:38:05.770000
M,19,0489,74,2010-02-23,17:39:07.280000,83,2010-02-23,17:42:18.257000
M,56,0629,18,2010-02-23,17:54:56.973000,8,2010-02-23,18:02:03.253000
M,19,0496,83,2010-02-23,18:07:29.500000,44,2010-02-23,18:25:40.603000
M,27,0679,17,2010-02-23,18:08:49.747000,34,2010-02-23,18:14:16.487000
M,27,0680,85,2010-02-23,18:10:22.150000,34,2010-02-23,18:32:30.313000
F,28,0490,74,2010-02-23,18:37:00.897000,46,2010-02-23,18:51:57.057000
M,33,579,25,2010-02-23,18:40:38.873000,34,2010-02-23,18:45:02.040000
M,36,0463,76,2010-02-23,18:44:02.913000,16,2010-02-23,18:54:07.843000
M,28,0410,44,2010-02-23,18:44:31.320000,66,2010-02-23,18:51:01.867000
M,27,0350,43,2010-02-23,18:47:24.370000,76,2010-02-23,19:07:44.483000
M,31,0749,27,2010-02-23,18:48:19.550000,21,2010-02-23,19:20:17.450000
M,39,0751,21,2010-02-23,18:58:05.243000,27,2010-02-23,19:14:15.483000
M,31,0240,83,2010-02-23,19:11:53.040000,60,2010-02-23,19:16:43.753000
M,32,0747,46,2010-02-23,19:13:01.950000,84,2010-02-23,19:31:49.400000
M,40,0428,84,2010-02-23,19:30:56.880000,49,2010-02-23,19:39:44.340000
M,54,0879,19,2010-02-23,19:42:45.350000,11,2010-02-23,19:57:28.643000
M,42,0450,17,2010-02-23,19:48:21.043000,17,2010-02-23,19:51:01.310000
M,42,0474,17,2010-02-23,19:51:34.497000,14,2010-02-23,20:00:32.433000
M,45,0235,27,2010-02-23,20:04:00.790000,30,2010-02-23,20:07:37.810000
M,54,0479,11,2010-02-23,20:08:03.213000,11,2010-02-23,20:11:17.950000
M,38,0388,85,2010-02-23,20:15:25.437000,34,2010-02-23,20:23:05.017000
M,39,0642,17,2010-02-23,20:38:44.957000,11,2010-02-23,20:41:46.007000
M,54,0589,11,2010-02-23,20:41:28.613000,11,2010-02-23,20:57:56.737000
M,40,0444,49,2010-02-23,20:58:15.317000,84,2010-02-23,21:10:03.267000
M,36,0914,34,2010-02-23,21:15:26.980000,76,2010-02-23,21:26:07.147000
M,54,0649,11,2010-02-23,21:15:41.923000,20,2010-02-23,21:47:52.260000
M,59,0719,14,2010-02-23,21:53:05.317000,5,2010-02-23,22:01:17.940000
M,37,0193,50,2010-02-23,21:59:29.160000,50,2010-02-23,22:08:23.057000
M,37,0869,24,2010-02-23,22:29:15.620000,30,2010-02-23,22:35:29.540000
M,19,0831,42,2010-02-23,23:17:10.437000,8,2010-02-23,23:22:46.617000
F,45,0367,11,2010-02-24,07:01:09.337000,13,2010-02-24,07:10:20.017000
M,59,0036,85,2010-02-24,07:08:28.857000,15,2010-02-24,07:16:03.843000
M,42,0862,22,2010-02-24,07:10:59.973000,34,2010-02-24,07:19:10.383000
M,28,0818,66,2010-02-24,07:43:00.603000,49,2010-02-24,07:52:02.207000
M,64,0704,13,2010-02-24,07:56:21.093000,13,2010-02-24,08:24:18.470000
M,59,0566,5,2010-02-24,07:58:47.927000,5,2010-02-24,08:08:56.090000
M,27,0941,34,2010-02-24,08:09:27.077000,17,2010-02-24,08:14:28.480000
M,40,0034,5,2010-02-24,08:23:18.023000,12,2010-02-24,08:30:04.920000
M,33,0051,34,2010-02-24,08:26:43.240000,25,2010-02-24,08:30:52.797000
M,59,0220,17,2010-02-24,08:32:07.300000,5,2010-02-24,08:35:30.033000
M,33,0576,34,2010-02-24,08:37:15.750000,17,2010-02-24,08:44:12.110000
M,40,0290,56,2010-02-24,08:44:05.470000,17,2010-02-24,08:52:46.270000
M,32,0174,84,2010-02-24,08:54:20.547000,46,2010-02-24,09:04:06.547000
M,27,0687,34,2010-02-24,08:57:39.797000,11,2010-02-24,09:06:36.277000
M,24,0037,34,2010-02-24,09:17:35.327000,17,2010-02-24,09:23:01.340000
M,37,0157,34,2010-02-24,09:18:34.843000,24,2010-02-24,09:23:37.730000
M,57,0200,45,2010-02-24,09:18:38.503000,66,2010-02-24,09:35:02.457000
M,46,0217,27,2010-02-24,10:13:24.453000,17,2010-02-24,10:17:55.683000
M,59,0597,5,2010-02-24,10:29:28.540000,14,2010-02-24,10:40:22.440000
M,34,0858,7,2010-02-24,10:29:59.183000,7,2010-02-24,11:03:31.833000
M,57,0832,66,2010-02-24,10:33:14.593000,66,2010-02-24,10:48:34.637000
M,37,0721,14,2010-02-24,11:04:26.587000,14,2010-02-24,11:11:48.877000
M,57,0271,50,2010-02-24,11:27:52.307000,46,2010-02-24,11:39:19.027000
F,31,0703,13,2010-02-24,11:36:08.533000,16,2010-02-24,11:42:54.617000
M,34,0709,13,2010-02-24,12:15:07.763000,49,2010-02-24,12:28:38.657000
M,57,0608,46,2010-02-24,12:38:47.210000,66,2010-02-24,12:50:23.423000
M,34,0437,49,2010-02-24,12:44:49.350000,49,2010-02-24,12:48:57.860000
M,34,0620,49,2010-02-24,12:50:58.783000,66,2010-02-24,12:58:10.177000
M,53,0686,22,2010-02-24,12:59:54.727000,22,2010-02-24,13:37:00.733000
M,34,0819,66,2010-02-24,13:14:08.150000,50,2010-02-24,14:05:07.113000
F,31,0578,16,2010-02-24,13:16:32.813000,13,2010-02-24,13:22:33.800000
M,31,0861,19,2010-02-24,13:19:59.400000,43,2010-02-24,13:39:43.287000
M,51,0270,10,2010-02-24,13:25:54.380000,85,2010-02-24,13:34:21.743000
M,43,0427,83,2010-02-24,13:34:31.543000,6,2010-02-24,14:05:01.313000
M,40,0873,20,2010-02-24,13:39:51.300000,66,2010-02-24,14:03:17.957000
M,28,0523,16,2010-02-24,13:47:13.057000,17,2010-02-24,13:49:28.077000
M,31,0141,43,2010-02-24,13:51:22.720000,21,2010-02-24,14:01:55.160000
M,51,0395,20,2010-02-24,14:02:20.363000,18,2010-02-24,14:05:22.957000
M,28,0573,17,2010-02-24,14:07:39.367000,8,2010-02-24,14:11:53.160000
M,42,0683,26,2010-02-24,14:10:33.610000,22,2010-02-24,14:18:13.033000
M,61,0108,85,2010-02-24,14:14:16.757000,85,2010-02-24,14:34:46.247000
M,31,0752,21,2010-02-24,14:14:50.263000,19,2010-02-24,14:41:16.290000
M,34,0501,50,2010-02-24,14:18:00.530000,7,2010-02-24,14:31:01.603000
M,20,0154,85,2010-02-24,14:23:59.733000,25,2010-02-24,14:57:18.717000
M,21,0116,85,2010-02-24,14:25:35.007000,25,2010-02-24,14:44:09.597000
M,23,0124,17,2010-02-24,14:28:54.340000,30,2010-02-24,14:37:58
M,40,0409,17,2010-02-24,14:29:10.603000,30,2010-02-24,14:37:37.920000
M,25,0582,25,2010-02-24,14:32:02.660000,30,2010-02-24,14:38:09.407000
M,24,0581,25,2010-02-24,14:32:29.080000,30,2010-02-24,14:37:45.623000
M,53,0588,17,2010-02-24,14:36:45.403000,30,2010-02-24,14:41:21.257000
M,44,0208,85,2010-02-24,14:36:59.873000,12,2010-02-24,14:44:34.500000
M,34,0801,7,2010-02-24,14:41:23.597000,7,2010-02-24,14:54:05.043000
M,25,0545,8,2010-02-24,14:49:45.450000,21,2010-02-24,15:08:21.243000
F,35,0105,17,2010-02-24,14:57:04.233000,30,2010-02-24,16:01:52.453000
M,32,0624,46,2010-02-24,15:16:22.370000,46,2010-02-24,15:39:40.250000
M,40,0161,85,2010-02-24,15:20:17.563000,9,2010-02-24,15:35:23.013000
M,31,0023,34,2010-02-24,15:38:26.890000,83,2010-02-24,15:51:46.087000
M,25,0825,85,2010-02-24,15:51:54.383000,85,2010-02-24,15:54:04.870000
M,40,0065,30,2010-02-24,15:55:35.480000,17,2010-02-24,16:06:26.767000
M,53,0421,30,2010-02-24,15:55:56.810000,17,2010-02-24,16:06:34.297000
M,24,0289,30,2010-02-24,15:56:08.577000,17,2010-02-24,16:06:22.890000
M,23,0288,30,2010-02-24,15:56:23.717000,25,2010-02-24,16:02:13.100000
M,25,0605,26,2010-02-24,15:58:14.217000,17,2010-02-24,16:06:40.110000
M,37,0460,24,2010-02-24,16:11:23.013000,27,2010-02-24,16:16:10.023000
M,21,0671,26,2010-02-24,16:12:35.047000,26,2010-02-24,16:16:58.087000
M,20,0780,26,2010-02-24,16:12:46.610000,26,2010-02-24,16:16:48.260000
M,38,0854,85,2010-02-24,16:14:12.730000,22,2010-02-24,16:28:25.083000
M,32,0711,49,2010-02-24,16:16:25.107000,50,2010-02-24,16:42:50.893000
M,21,0564,26,2010-02-24,16:17:13.213000,85,2010-02-24,16:31:17.387000
M,20,0672,26,2010-02-24,16:17:27.167000,85,2010-02-24,16:31:15.260000
F,35,0482,83,2010-02-24,16:20:14.640000,75,2010-02-24,16:38:50.390000
M,25,0828,19,2010-02-24,16:21:46.297000,19,2010-02-24,16:24:26.783000
F,30,0108,85,2010-02-24,16:27:40.673000,16,2010-02-24,16:39:50.890000
M,59,0797,5,2010-02-24,16:42:00.817000,17,2010-02-24,16:51:04.760000
M,27,0879,11,2010-02-24,16:46:56.973000,13,2010-02-24,16:58:01.887000
M,25,0593,18,2010-02-24,16:50:37.350000,18,2010-02-24,16:52:51.510000
M,21,0500,19,2010-02-24,16:52:16.820000,15,2010-02-24,16:58:12.577000
M,25,0228,18,2010-02-24,16:53:38.510000,18,2010-02-24,16:57:10.683000
M,38,0343,2,2010-02-24,17:03:32.883000,2,2010-02-24,17:15:07.347000
M,51,0425,20,2010-02-24,17:04:54.097000,20,2010-02-24,17:15:53.997000
M,37,0293,31,2010-02-24,17:24:57.557000,24,2010-02-24,17:32:30.247000
M,51,0385,20,2010-02-24,17:27:01.753000,20,2010-02-24,18:22:12.423000
M,28,0270,85,2010-02-24,17:31:17.587000,25,2010-02-24,18:02:43.687000
F,30,0306,43,2010-02-24,17:32:21.760000,49,2010-02-24,17:48:26.127000
M,51,0512,18,2010-02-24,17:34:38.650000,80,2010-02-24,17:47:10.880000
M,27,0737,17,2010-02-24,17:38:46.040000,34,2010-02-24,17:44:32.377000
M,19,0718,4,2010-02-24,17:39:43.480000,16,2010-02-24,17:43:37.533000
M,25,0147,46,2010-02-24,17:57:32.460000,45,2010-02-24,18:12:46.040000
M,27,0706,13,2010-02-24,17:57:54.507000,19,2010-02-24,18:08:24
F,40,0688,20,2010-02-24,18:13:59.430000,20,2010-02-24,18:22:12.437000
M,36,0929,76,2010-02-24,18:15:50.150000,16,2010-02-24,18:27:56.990000
M,38,0922,2,2010-02-24,18:17:28.463000,23,2010-02-24,18:28:40.457000
M,40,0603,17,2010-02-24,18:20:40.310000,34,2010-02-24,18:24:44.533000
M,31,0209,27,2010-02-24,18:23:35.580000,21,2010-02-24,18:32:55.573000
M,33,0530,24,2010-02-24,18:24:46.460000,46,2010-02-24,18:33:07.197000
M,39,0106,55,2010-02-24,18:28:14.707000,74,2010-02-24,18:38:44.063000
M,27,0479,11,2010-02-24,18:32:55.057000,76,2010-02-24,18:58:25.790000
M,33,0607,25,2010-02-24,18:34:22.350000,34,2010-02-24,18:38:12.320000
F,30,0712,49,2010-02-24,18:41:55.437000,45,2010-02-24,18:46:44.423000
F,30,0870,45,2010-02-24,18:50:54.170000,49,2010-02-24,19:07:20.153000
M,23,0136,78,2010-02-24,18:54:19.490000,9,2010-02-24,19:12:26.100000
M,75,0236,18,2010-02-24,19:14:25.310000,20,2010-02-24,19:19:20.590000
M,53,0674,8,2010-02-24,19:23:43.577000,85,2010-02-24,19:34:44.743000
M,61,0298,56,2010-02-24,19:24:13.177000,63,2010-02-24,19:36:33.807000
M,38,0618,20,2010-02-24,19:30:54.130000,4,2010-02-24,19:40:30.417000
M,40,0096,31,2010-02-24,19:38:25.637000,23,2010-02-24,19:48:13.520000
F,45,0244,21,2010-02-24,19:50:59.707000,27,2010-02-24,20:01:36.997000
M,28,0565,14,2010-02-24,20:12:27.240000,13,2010-02-24,20:13:32.093000
M,19,0487,34,2010-02-24,20:22:29.093000,4,2010-02-24,20:32:24.053000
M,28,0279,31,2010-02-24,20:45:54.110000,30,2010-02-24,20:50:48.103000
M,40,0506,4,2010-02-24,21:00:37.607000,6,2010-02-24,21:10:54.910000
M,28,0238,30,2010-02-24,21:07:19.737000,80,2010-02-24,21:35:49.960000
M,37,0777,24,2010-02-24,21:22:02.873000,34,2010-02-24,21:31:27.833000
M,61,0935,63,2010-02-24,21:48:39.657000,56,2010-02-24,21:56:25.710000
M,46,0021,25,2010-02-24,22:44:41.653000,20,2010-02-24,22:50:05.550000
M,28,0676,13,2010-02-24,23:23:14.220000,4,2010-02-24,23:26:32.120000
M,36,0567,34,2010-02-24,23:38:52.007000,76,2010-02-24,23:49:16
M,59,0079,12,2010-02-25,07:05:27.213000,15,2010-02-25,07:14:00.480000
M,28,0150,66,2010-02-25,07:44:16.427000,49,2010-02-25,07:53:19.407000
M,59,0461,2,2010-02-25,07:56:27.487000,17,2010-02-25,08:13:31.587000
M,33,0394,34,2010-02-25,08:34:17.933000,17,2010-02-25,08:41:55.420000
M,31,0640,19,2010-02-25,08:42:39.013000,7,2010-02-25,08:57:09.157000
M,59,0248,5,2010-02-25,08:47:33.697000,2,2010-02-25,08:51:10.357000
M,25,0277,6,2010-02-25,08:50:40.013000,17,2010-02-25,08:54:47.637000
M,40,0916,56,2010-02-25,08:53:51.727000,24,2010-02-25,09:01:21.667000
M,27,0480,34,2010-02-25,08:57:22.610000,11,2010-02-25,09:04:59.067000
M,24,0919,34,2010-02-25,09:00:15.303000,17,2010-02-25,09:06:20.473000
M,32,0468,84,2010-02-25,09:17:37.393000,46,2010-02-25,09:25:53.493000
M,55,0773,21,2010-02-25,09:19:08.910000,18,2010-02-25,09:26:19.383000
M,31,0451,34,2010-02-25,09:39:36.817000,19,2010-02-25,09:48:11.247000
M,32,0555,12,2010-02-25,09:40:08.757000,46,2010-02-25,09:57:09.360000
M,42,0755,22,2010-02-25,09:58:40.817000,26,2010-02-25,10:07:08.113000
M,46,0599,20,2010-02-25,10:11:24.470000,17,2010-02-25,10:15:38.017000
M,37,0707,34,2010-02-25,10:32:10.157000,24,2010-02-25,10:37:48.153000
F,31,0646,18,2010-02-25,10:53:19.470000,17,2010-02-25,10:56:16.313000
M,33,0346,20,2010-02-25,11:07:11.113000,16,2010-02-25,11:20:06.907000
F,31,0009,16,2010-02-25,11:20:10.360000,21,2010-02-25,11:29:06.933000
M,59,0903,2,2010-02-25,11:21:44.880000,85,2010-02-25,11:33:40.627000
M,27,0882,79,2010-02-25,11:22:54.913000,17,2010-02-25,11:38:59.797000
M,25,0702,18,2010-02-25,11:31:25.387000,18,2010-02-25,11:35:01.640000
M,25,0308,18,2010-02-25,11:35:25.420000,42,2010-02-25,11:45:13.247000
M,51,0636,18,2010-02-25,11:53:22.623000,23,2010-02-25,11:56:48.673000
M,74,0781,24,2010-02-25,11:53:45.627000,30,2010-02-25,12:01:11.177000
M,51,0604,23,2010-02-25,12:01:04.567000,25,2010-02-25,12:04:01.620000
M,42,0568,34,2010-02-25,12:25:49.107000,13,2010-02-25,12:39:09.730000
M,57,0623,46,2010-02-25,12:47:52.750000,66,2010-02-25,13:00:51.857000
M,37,0595,13,2010-02-25,13:04:39.493000,14,2010-02-25,13:07:29.513000
M,37,0726,14,2010-02-25,13:07:47.733000,13,2010-02-25,13:36:49.490000
M,42,0074,85,2010-02-25,13:12:39.673000,85,2010-02-25,13:25:40.480000
M,32,0664,26,2010-02-25,13:18:36.507000,50,2010-02-25,13:29:47.717000
M,28,0224,21,2010-02-25,13:20:53.960000,4,2010-02-25,13:26:04.323000
M,32,0622,46,2010-02-25,13:23:32.443000,26,2010-02-25,13:32:20.440000
M,21,0313,20,2010-02-25,13:35:14.313000,18,2010-02-25,13:39:32.730000
M,53,0614,22,2010-02-25,13:40:09.527000,45,2010-02-25,13:45:48.980000
M,28,0053,9,2010-02-25,13:52:48.713000,60,2010-02-25,14:11:52.287000
M,33,0339,8,2010-02-25,13:53:35.283000,20,2010-02-25,14:05:46.933000
M,25,0754,5,2010-02-25,14:04:49.603000,30,2010-02-25,14:16:45.077000
F,35,0576,17,2010-02-25,14:05:03.307000,34,2010-02-25,14:20:47.303000
M,53,0290,17,2010-02-25,14:05:15.293000,15,2010-02-25,14:30:21.463000
M,40,0037,17,2010-02-25,14:05:25.247000,15,2010-02-25,14:30:14.447000
M,24,0217,17,2010-02-25,14:05:33.323000,15,2010-02-25,14:35:41.477000
M,23,0942,17,2010-02-25,14:05:48.260000,15,2010-02-25,14:35:54.570000
M,38,0081,49,2010-02-25,14:33:51.643000,52,2010-02-25,14:36:54.037000
M,38,0075,52,2010-02-25,14:47:31.450000,49,2010-02-25,15:05:23.947000
F,27,0825,85,2010-02-25,14:50:47.670000,5,2010-02-25,15:03:53.023000
M,25,0017,30,2010-02-25,14:54:55.183000,5,2010-02-25,15:22:31.413000
M,59,0307,8,2010-02-25,15:02:45.733000,12,2010-02-25,15:09:25.267000
