Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,38,0208,4,2010-03-21,11:43:50.243000,14,2010-03-21,12:14:26.563000
F,43,1118,1,2010-03-21,11:44:50.240000,17,2010-03-21,11:51:14.347000
M,52,0992,49,2010-03-21,11:45:05.343000,75,2010-03-21,11:53:22.740000
M,42,0945,19,2010-03-21,11:45:08.823000,85,2010-03-21,11:51:43.733000
M,26,0059,19,2010-03-21,11:46:48.017000,19,2010-03-21,11:59:44.980000
F,24,0836,27,2010-03-21,11:48:37.610000,26,2010-03-21,12:08:26.347000
M,34,1117,6,2010-03-21,11:49:05.963000,1,2010-03-21,12:18:45.013000
M,44,0908,38,2010-03-21,11:53:44.570000,26,2010-03-21,12:07:08.797000
M,33,0198,47,2010-03-21,11:55:41.280000,60,2010-03-21,12:11:37.447000
M,28,0062,8,2010-03-21,11:55:42.320000,1,2010-03-21,12:07:38.813000
M,41,0169,18,2010-03-21,11:56:03.510000,27,2010-03-21,12:26:35.920000
M,41,1142,18,2010-03-21,11:56:23.150000,27,2010-03-21,12:27:16.827000
F,18,0822,23,2010-03-21,11:56:55.590000,25,2010-03-21,12:29:36.063000
M,46,0188,61,2010-03-21,11:57:02.620000,70,2010-03-21,12:09:00.003000
M,32,0476,47,2010-03-21,11:57:46.280000,69,2010-03-21,12:12:33.230000
F,29,0163,47,2010-03-21,11:57:57.107000,69,2010-03-21,12:16:05.253000
M,40,1086,80,2010-03-21,11:57:57.153000,23,2010-03-21,12:12:27.683000
F,51,0082,17,2010-03-21,11:58:02.403000,85,2010-03-21,12:34:05.913000
F,23,0035,27,2010-03-21,11:58:06.607000,27,2010-03-21,13:38:01.143000
F,32,0986,80,2010-03-21,11:58:09.463000,23,2010-03-21,12:12:07.823000
M,26,0140,27,2010-03-21,11:58:18.340000,27,2010-03-21,13:37:34.017000
M,49,0007,76,2010-03-21,11:59:55.543000,25,2010-03-21,12:16:31.923000
M,42,0946,15,2010-03-21,12:01:02.637000,17,2010-03-21,12:21:17.587000
F,30,0091,70,2010-03-21,12:02:47.323000,78,2010-03-21,12:23:18.337000
F,27,0876,70,2010-03-21,12:02:59.853000,70,2010-03-21,12:06:31.747000
F,40,1104,76,2010-03-21,12:03:17.237000,79,2010-03-21,12:28:10.787000
M,46,1149,27,2010-03-21,12:03:20.767000,20,2010-03-21,12:25:29.513000
M,33,1119,76,2010-03-21,12:03:39.643000,79,2010-03-21,12:28:22.710000
M,37,0930,18,2010-03-21,12:03:51.987000,18,2010-03-21,12:26:02.310000
F,43,0994,61,2010-03-21,12:04:15.817000,53,2010-03-21,12:29:41.963000
M,52,0143,53,2010-03-21,12:04:33.870000,42,2010-03-21,12:14:34.577000
F,24,0549,9,2010-03-21,12:06:51.177000,1,2010-03-21,12:12:35.653000
M,42,0239,39,2010-03-21,12:07:10.727000,31,2010-03-21,12:20:35.313000
F,27,0940,71,2010-03-21,12:07:54.790000,78,2010-03-21,12:22:52.900000
M,58,1003,24,2010-03-21,12:08:04.673000,23,2010-03-21,13:40:29.160000
M,31,1182,34,2010-03-21,12:08:52.930000,51,2010-03-21,12:19:55.767000
F,28,1060,34,2010-03-21,12:09:04.977000,51,2010-03-21,12:16:26.803000
F,44,0749,25,2010-03-21,12:11:41.510000,26,2010-03-21,12:34:38.023000
F,30,0796,11,2010-03-21,12:11:58.667000,5,2010-03-21,12:19:00.317000
M,29,0459,11,2010-03-21,12:12:10.480000,5,2010-03-21,12:18:04.723000
M,34,0731,8,2010-03-21,12:13:27,47,2010-03-21,13:15:52.573000
M,40,0223,61,2010-03-21,12:15:26.830000,46,2010-03-21,12:30:19.980000
M,40,0450,25,2010-03-21,12:16:06.487000,18,2010-03-21,12:39:31.153000
M,26,0119,59,2010-03-21,12:18:58.130000,25,2010-03-21,12:39:46.373000
M,32,0065,18,2010-03-21,12:19:47.943000,1,2010-03-21,12:39:39.177000
M,33,1187,56,2010-03-21,12:19:57,31,2010-03-21,12:30:05.870000
M,74,0950,8,2010-03-21,12:20:00.943000,18,2010-03-21,12:25:56.027000
F,26,0960,18,2010-03-21,12:20:03.567000,1,2010-03-21,12:39:42.163000
M,28,0271,1,2010-03-21,12:22:10.460000,4,2010-03-21,12:28:13.897000
M,39,0460,24,2010-03-21,12:24:31.183000,25,2010-03-21,13:25:42.237000
F,24,0854,6,2010-03-21,12:25:14.577000,7,2010-03-21,12:32:36.693000
M,32,0605,27,2010-03-21,12:25:43.967000,27,2010-03-21,12:58:42.503000
F,49,0374,27,2010-03-21,12:26:00.293000,27,2010-03-21,12:51:05.213000
M,40,0493,85,2010-03-21,12:26:15.830000,4,2010-03-21,12:47:04.213000
F,32,1099,85,2010-03-21,12:27:28.863000,4,2010-03-21,12:56:31.957000
M,31,1048,2,2010-03-21,12:27:39.223000,19,2010-03-21,12:36:11.590000
F,39,1092,18,2010-03-21,12:28:21.140000,18,2010-03-21,12:31:44.863000
F,24,0395,47,2010-03-21,12:28:33.257000,51,2010-03-21,12:33:11.770000
M,25,0865,47,2010-03-21,12:28:47.633000,51,2010-03-21,12:33:05.613000
M,36,0613,5,2010-03-21,12:30:35,6,2010-03-21,21:12:11.020000
M,33,0769,60,2010-03-21,12:30:52.560000,70,2010-03-21,12:40:24.197000
F,20,1193,14,2010-03-21,12:31:04.673000,9,2010-03-21,12:41:10.233000
F,35,0623,23,2010-03-21,12:31:43.207000,35,2010-03-21,12:38:09.533000
F,30,0057,55,2010-03-21,12:31:46.313000,60,2010-03-21,12:45:07.317000
M,32,0373,55,2010-03-21,12:31:56.860000,60,2010-03-21,12:45:02.050000
M,44,0447,66,2010-03-21,12:32:09.923000,83,2010-03-21,12:37:45.377000
F,39,0947,18,2010-03-21,12:32:12.847000,15,2010-03-21,13:39:09.150000
M,38,990002,16,2010-03-21,12:32:37.550000,16,2010-03-21,12:36:05.323000
F,56,1188,13,2010-03-21,12:33:31.363000,13,2010-03-21,13:59:25.097000
F,23,0003,13,2010-03-21,12:33:44.193000,13,2010-03-21,13:59:37.813000
M,33,0048,83,2010-03-21,12:33:47.210000,83,2010-03-21,12:51:43.990000
F,35,1037,26,2010-03-21,12:34:27.477000,15,2010-03-21,12:56:39.253000
M,38,0987,26,2010-03-21,12:34:42.273000,15,2010-03-21,12:59:49.920000
M,24,0153,71,2010-03-21,12:35:05.867000,79,2010-03-21,12:42:44.107000
M,38,0588,16,2010-03-21,12:36:29.950000,16,2010-03-21,12:59:59.793000
M,29,0659,5,2010-03-21,12:39:18.217000,11,2010-03-21,12:47:29.973000
F,30,1144,5,2010-03-21,12:39:29.793000,11,2010-03-21,12:47:24.507000
F,18,0399,27,2010-03-21,12:41:57.203000,18,2010-03-21,12:58:36.097000
F,28,0332,51,2010-03-21,12:42:40.717000,56,2010-03-21,12:53:31.263000
M,31,0912,51,2010-03-21,12:43:44.783000,51,2010-03-21,12:47:09.417000
M,24,0867,51,2010-03-21,12:44:06.627000,80,2010-03-21,12:54:16.763000
M,25,1049,39,2010-03-21,12:44:45.830000,75,2010-03-21,13:03:36.930000
M,37,0078,25,2010-03-21,12:45:16.643000,27,2010-03-21,13:09:06.703000
M,19,0467,27,2010-03-21,12:46:22.973000,27,2010-03-21,13:08:02.280000
F,31,0005,14,2010-03-21,12:46:30.973000,14,2010-03-21,12:49:54.633000
M,31,0253,51,2010-03-21,12:47:27.433000,56,2010-03-21,12:53:34.950000
M,46,0307,27,2010-03-21,12:50:13.713000,61,2010-03-21,13:11:11.360000
F,34,0787,13,2010-03-21,12:50:19.753000,13,2010-03-21,13:08:39.617000
M,49,0415,47,2010-03-21,12:51:01.207000,82,2010-03-21,13:03:21.163000
F,31,0465,14,2010-03-21,12:51:26.010000,24,2010-03-21,12:55:40.550000
M,45,0445,25,2010-03-21,12:54:01.060000,20,2010-03-21,13:03:27.167000
M,28,0677,25,2010-03-21,12:54:17.920000,20,2010-03-21,13:03:32.633000
M,23,0330,53,2010-03-21,12:55:53.097000,53,2010-03-21,13:08:30.350000
F,32,0184,53,2010-03-21,12:56:28.333000,61,2010-03-21,13:04:42.340000
M,46,0643,70,2010-03-21,12:56:50.020000,53,2010-03-21,13:05:48.187000
F,33,1021,47,2010-03-21,12:59:14.153000,23,2010-03-21,13:10:15.970000
M,33,0430,47,2010-03-21,12:59:26.997000,23,2010-03-21,13:09:39.610000
F,49,1130,64,2010-03-21,12:59:34.433000,4,2010-03-21,13:27:43.463000
F,31,1129,25,2010-03-21,13:01:16.320000,20,2010-03-21,13:33:05.090000
F,28,0608,79,2010-03-21,13:01:42.050000,60,2010-03-21,13:28:00.997000
M,29,0828,71,2010-03-21,13:02:06.413000,71,2010-03-21,13:06:45.327000
M,45,0074,5,2010-03-21,13:02:11.070000,54,2010-03-21,14:04:20.720000
F,46,1026,5,2010-03-21,13:03:48.103000,54,2010-03-21,13:59:17.870000
F,47,0603,10,2010-03-21,13:04:03.870000,1,2010-03-21,13:08:52.897000
F,27,1001,78,2010-03-21,13:06:02.433000,70,2010-03-21,13:17:32.200000
F,33,0814,69,2010-03-21,13:06:02.857000,27,2010-03-21,13:25:21.893000
M,39,1008,69,2010-03-21,13:06:13.577000,27,2010-03-21,13:25:25.363000
F,30,1195,78,2010-03-21,13:06:14.013000,70,2010-03-21,13:17:57.313000
M,31,0121,55,2010-03-21,13:06:55.657000,35,2010-03-21,13:17:18.543000
F,28,0486,55,2010-03-21,13:07:06.047000,35,2010-03-21,13:17:35.873000
M,40,0015,7,2010-03-21,13:08:46.787000,83,2010-03-21,13:27:24.463000
F,47,0225,1,2010-03-21,13:10:16,1,2010-03-21,13:27:05.867000
M,30,0773,4,2010-03-21,13:12:48.533000,46,2010-03-21,13:23:19.047000
F,33,0910,27,2010-03-21,13:14:46.723000,6,2010-03-21,13:19:23.377000
M,39,0991,11,2010-03-21,13:15:06.727000,27,2010-03-21,13:18:23.197000
M,32,0266,70,2010-03-21,13:15:07.977000,47,2010-03-21,13:45:53.560000
M,34,0259,47,2010-03-21,13:15:33.477000,1,2010-03-21,13:47:22.563000
F,29,1057,70,2010-03-21,13:15:35.197000,48,2010-03-21,13:45:32.993000
M,32,0345,70,2010-03-21,13:16:12.603000,70,2010-03-21,13:34:47.857000
F,18,0303,70,2010-03-21,13:16:24.603000,70,2010-03-21,13:34:44.873000
M,30,0845,72,2010-03-21,13:17:14.997000,60,2010-03-21,13:23:57.470000
M,23,1161,72,2010-03-21,13:17:28.967000,60,2010-03-21,13:23:41.420000
M,33,0859,38,2010-03-21,13:17:58.870000,67,2010-03-21,13:24:04.657000
M,29,0483,49,2010-03-21,13:18:54.253000,78,2010-03-21,13:29:14.633000
F,18,0106,27,2010-03-21,13:19:58.340000,23,2010-03-21,13:41:27.007000
M,39,0704,12,2010-03-21,13:20:19.327000,82,2010-03-21,13:39:37.643000
F,51,0546,27,2010-03-21,13:20:21.137000,27,2010-03-21,13:52:34.347000
M,29,0370,70,2010-03-21,13:21:26.633000,70,2010-03-21,13:29:40.610000
M,31,0344,59,2010-03-21,13:21:51.280000,76,2010-03-21,13:26:36.240000
M,41,0891,75,2010-03-21,13:22:20.047000,56,2010-03-21,13:35:37.453000
F,41,0298,75,2010-03-21,13:22:40.623000,56,2010-03-21,13:35:49.720000
M,19,0413,26,2010-03-21,13:23:40.670000,34,2010-03-21,13:29:24.413000
M,40,0131,18,2010-03-21,13:23:45.640000,18,2010-03-21,13:54:41.020000
M,44,0778,26,2010-03-21,13:24:15.313000,61,2010-03-21,13:37:31.093000
M,39,316,73,2010-03-21,13:25:05.987000,77,2010-03-21,13:29:58.080000
M,33,0674,20,2010-03-21,13:25:40.707000,20,2010-03-21,13:49:12.677000
F,44,0337,27,2010-03-21,13:27:41.583000,25,2010-03-21,13:52:55.707000
M,33,0594,70,2010-03-21,13:28:13.183000,60,2010-03-21,13:44:40.977000
M,45,0408,20,2010-03-21,13:29:11.320000,20,2010-03-21,14:01:04.037000
M,28,0927,20,2010-03-21,13:29:22.993000,20,2010-03-21,14:01:01.350000
M,22,0484,82,2010-03-21,13:29:28.007000,82,2010-03-21,14:09:42.570000
M,42,0018,11,2010-03-21,13:30:02.587000,39,2010-03-21,13:44:51.807000
M,31,0740,27,2010-03-21,13:30:47.773000,23,2010-03-21,13:48:41.450000
M,23,0789,56,2010-03-21,13:30:57.690000,78,2010-03-21,13:40:20.083000
F,56,0206,27,2010-03-21,13:31:57.400000,21,2010-03-21,13:49:05.037000
M,37,1024,31,2010-03-21,13:32:45.430000,27,2010-03-21,13:53:08.520000
F,37,0006,20,2010-03-21,13:33:24.980000,20,2010-03-21,13:57:18.027000
M,52,0706,78,2010-03-21,13:33:31.670000,49,2010-03-21,13:43:07.020000
M,32,0076,20,2010-03-21,13:35:13.217000,20,2010-03-21,13:57:24.950000
M,39,0998,8,2010-03-21,13:35:24.890000,1,2010-03-21,13:40:27.153000
F,47,1166,7,2010-03-21,13:35:31.920000,14,2010-03-21,13:43:44.743000
M,42,0473,20,2010-03-21,13:36:46.047000,25,2010-03-21,13:46:08.247000
F,31,0149,26,2010-03-21,13:38:22.460000,27,2010-03-21,14:00:55.497000
F,24,0263,26,2010-03-21,13:38:35.650000,27,2010-03-21,14:00:13.323000
F,47,0739,1,2010-03-21,13:38:56.947000,10,2010-03-21,13:48:12.733000
F,27,0596,73,2010-03-21,13:39:00.847000,70,2010-03-21,13:56:33.180000
M,29,0243,77,2010-03-21,13:39:24.183000,60,2010-03-21,13:50:45.657000
F,48,1156,37,2010-03-21,13:40:13.653000,85,2010-03-21,13:54:41.817000
F,28,0760,44,2010-03-21,13:41:11.360000,74,2010-03-21,14:02:18.120000
F,33,0472,6,2010-03-21,13:41:56.547000,68,2010-03-21,14:01:40.233000
M,33,1106,6,2010-03-21,13:42:25.253000,68,2010-03-21,14:01:34.107000
F,35,0168,34,2010-03-21,13:42:59.680000,23,2010-03-21,13:48:31.390000
M,33,0130,63,2010-03-21,13:46:10.183000,83,2010-03-21,14:02:24.243000
F,28,1165,70,2010-03-21,13:46:20.887000,59,2010-03-21,13:57:47.930000
M,39,0002,53,2010-03-21,13:46:26.467000,70,2010-03-21,13:56:08.757000
M,28,0648,27,2010-03-21,13:47:29.827000,27,2010-03-21,13:58:24.620000
F,52,0798,9,2010-03-21,13:50:19.953000,9,2010-03-21,13:53:59.817000
F,32,0525,83,2010-03-21,13:51:20.917000,83,2010-03-21,14:07:11.007000
M,37,0482,83,2010-03-21,13:51:34.357000,83,2010-03-21,14:07:08.647000
M,39,0108,1,2010-03-21,13:51:36.527000,8,2010-03-21,13:56:57.540000
F,35,0031,15,2010-03-21,13:52:05.717000,21,2010-03-21,14:30:24.930000
M,38,0281,15,2010-03-21,13:52:18.950000,21,2010-03-21,14:30:32.663000
M,28,0733,81,2010-03-21,13:52:27.720000,49,2010-03-21,14:06:50.973000
M,43,0161,81,2010-03-21,13:52:39.770000,49,2010-03-21,14:06:25.787000
F,43,1046,37,2010-03-21,13:52:56.517000,83,2010-03-21,14:04:53.687000
M,46,0273,37,2010-03-21,13:53:17.313000,83,2010-03-21,14:05:06.563000
M,49,0218,19,2010-03-21,13:53:17.470000,27,2010-03-21,13:59:28.370000
F,31,0988,76,2010-03-21,13:56:56.337000,76,2010-03-21,14:00:18.933000
M,52,0511,52,2010-03-21,13:57:44.810000,52,2010-03-21,14:01:15.833000
M,24,1162,74,2010-03-21,13:57:48.653000,84,2010-03-21,14:05:22.050000
F,32,0698,61,2010-03-21,13:58:15.510000,61,2010-03-21,14:12:52.730000
M,33,0561,56,2010-03-21,14:02:15.103000,56,2010-03-21,14:04:44.327000
F,31,0700,76,2010-03-21,14:02:54.750000,76,2010-03-21,14:07:29.847000
M,28,0481,64,2010-03-21,14:03:03.543000,47,2010-03-21,14:10:19.500000
M,34,0123,1,2010-03-21,14:04:55.610000,8,2010-03-21,14:16:54.123000
M,30,0145,5,2010-03-21,14:06:53,5,2010-03-21,22:19:10.453000
M,50,1068,9,2010-03-21,14:07:24.143000,12,2010-03-21,14:12:56.477000
F,31,0404,76,2010-03-21,14:07:34.113000,47,2010-03-21,15:00:40.143000
F,28,0426,59,2010-03-21,14:08:50.473000,70,2010-03-21,14:19:09.820000
F,32,0296,28,2010-03-21,14:11:29.567000,80,2010-03-21,14:25:47.557000
M,40,0820,28,2010-03-21,14:12:56.647000,80,2010-03-21,14:25:53.667000
M,49,0943,29,2010-03-21,14:13:17.257000,61,2010-03-21,14:21:46.937000
M,34,0652,73,2010-03-21,14:16:30.750000,74,2010-03-21,14:27:23.200000
M,23,0116,68,2010-03-21,14:17:01.780000,78,2010-03-21,14:20:58.020000
M,27,0160,9,2010-03-21,14:21:28.443000,1,2010-03-21,14:41:51.380000
M,40,0204,80,2010-03-21,14:21:51.710000,13,2010-03-21,14:36:29.523000
F,20,1189,10,2010-03-21,14:21:54.130000,21,2010-03-21,14:28:35.487000
M,22,0495,73,2010-03-21,14:23:14.587000,78,2010-03-21,14:25:59.417000
F,27,0572,70,2010-03-21,14:23:26.723000,73,2010-03-21,14:35:14.053000
M,31,0628,24,2010-03-21,14:23:31.363000,27,2010-03-21,14:34:36.473000
F,28,0300,49,2010-03-21,14:23:43.677000,47,2010-03-21,14:34:42.083000
M,31,1147,11,2010-03-21,14:25:50.133000,2,2010-03-21,14:35:36.957000
M,24,0270,71,2010-03-21,14:25:59.183000,83,2010-03-21,14:31:42.027000
M,19,0676,32,2010-03-21,14:30:39.437000,4,2010-03-21,14:38:08.560000
F,27,0004,64,2010-03-21,14:31:10.820000,73,2010-03-21,14:40:33.260000
M,34,0049,64,2010-03-21,14:31:22.823000,73,2010-03-21,14:40:24.090000
M,33,1196,13,2010-03-21,14:34:32.237000,7,2010-03-21,14:41:16.647000
F,55,0073,45,2010-03-21,14:35:09.067000,27,2010-03-21,14:49:52.570000
M,20,1176,45,2010-03-21,14:35:24.910000,27,2010-03-21,14:50:51.087000
M,22,0464,22,2010-03-21,14:35:37.567000,61,2010-03-21,14:59:27.803000
F,26,0396,71,2010-03-21,14:38:14.570000,68,2010-03-21,14:50:42.403000
M,39,1139,70,2010-03-21,14:38:18.420000,53,2010-03-21,15:01:53.967000
M,27,0456,84,2010-03-21,14:38:20.070000,26,2010-03-21,14:58:01.533000
F,44,0292,9,2010-03-21,14:39:10.527000,13,2010-03-21,14:58:12.223000
F,35,0162,23,2010-03-21,14:43:13.280000,26,2010-03-21,14:50:17.483000
M,38,0262,23,2010-03-21,14:43:49.797000,26,2010-03-21,14:49:42.667000
F,34,1058,21,2010-03-21,14:44:46.357000,64,2010-03-21,14:54:06.257000
M,33,0597,81,2010-03-21,14:45:27.440000,59,2010-03-21,14:50:54.743000
F,27,1101,81,2010-03-21,14:45:39.157000,59,2010-03-21,14:50:58.100000
M,29,1173,5,2010-03-21,14:47:45.643000,5,2010-03-21,14:51:11.087000
M,24,0803,40,2010-03-21,14:48:38.020000,37,2010-03-21,14:55:56.980000
M,36,0120,75,2010-03-21,14:50:42.250000,67,2010-03-21,14:54:45.823000
M,32,0210,20,2010-03-21,14:50:42.717000,17,2010-03-21,15:15:57.707000
F,33,0974,75,2010-03-21,14:50:51.110000,67,2010-03-21,14:54:36.607000
M,48,1132,57,2010-03-21,14:50:51.860000,72,2010-03-21,14:55:07.043000
M,22,0870,68,2010-03-21,14:51:04.140000,70,2010-03-21,15:20:54.050000
M,29,0459,5,2010-03-21,14:51:29.710000,11,2010-03-21,14:58:35.037000
M,23,0892,78,2010-03-21,14:55:30.433000,53,2010-03-21,15:03:01.033000
M,41,0462,56,2010-03-21,14:55:37.793000,70,2010-03-21,15:11:43.697000
M,27,1184,6,2010-03-21,14:55:45.747000,9,2010-03-21,14:59:16.517000
F,41,1179,56,2010-03-21,14:56:11.733000,55,2010-03-21,14:58:46.660000
M,44,0383,83,2010-03-21,14:56:27.390000,66,2010-03-21,15:02:02.077000
M,29,0312,33,2010-03-21,14:58:14.143000,70,2010-03-21,15:30:17.247000
M,46,0750,60,2010-03-21,14:58:18.640000,68,2010-03-21,15:23:50.993000
F,41,0020,55,2010-03-21,14:58:54.957000,70,2010-03-21,15:12:10.727000
M,40,1137,8,2010-03-21,14:59:34.847000,27,2010-03-21,15:06:35.433000
M,35,0230,2,2010-03-21,15:00:41.213000,15,2010-03-21,15:12:52.387000
M,27,0898,9,2010-03-21,15:01:38.113000,9,2010-03-21,15:12:26.610000
M,50,0720,11,2010-03-21,15:02:41.407000,5,2010-03-21,15:12:03.157000
F,36,1168,68,2010-03-21,15:02:44.750000,83,2010-03-21,15:10:47.257000
M,31,0133,20,2010-03-21,15:02:56.443000,13,2010-03-21,15:17:55.790000
F,49,1194,4,2010-03-21,15:03:20.297000,20,2010-03-21,15:12:47.923000
F,55,0169,27,2010-03-21,15:03:49.413000,18,2010-03-21,15:16:52.880000
M,20,1142,27,2010-03-21,15:04:02.367000,18,2010-03-21,15:16:51.553000
F,80,805,6,2010-03-21,15:04:38.930000,27,2010-03-21,15:12:28.500000
M,60,0313,49,2010-03-21,15:07:32.637000,66,2010-03-21,15:12:31.370000
M,23,0558,34,2010-03-21,15:07:44.637000,33,2010-03-21,15:15:31.363000
F,44,1056,21,2010-03-21,15:09:06,6,2010-03-21,15:34:06.120000
M,35,0288,68,2010-03-21,15:09:54.800000,60,2010-03-21,15:13:05.283000
M,34,0026,54,2010-03-21,15:12:11.813000,61,2010-03-21,15:30:23.527000
F,32,0717,54,2010-03-21,15:12:25.047000,61,2010-03-21,15:27:23.737000
M,25,0664,76,2010-03-21,15:14:16.957000,76,2010-03-21,15:24:37.687000
F,31,1157,47,2010-03-21,15:14:37.503000,41,2010-03-21,15:43:00.670000
M,60,0444,68,2010-03-21,15:19:51.357000,49,2010-03-21,15:26:29.987000
F,30,0687,78,2010-03-21,15:20:13.827000,60,2010-03-21,15:32:55.667000
F,52,0497,17,2010-03-21,15:20:24.307000,85,2010-03-21,15:29:55.757000
F,24,0152,73,2010-03-21,15:23:37.797000,66,2010-03-21,15:26:43.987000
M,46,0612,83,2010-03-21,15:24:55.200000,64,2010-03-21,15:34:06.647000
F,43,0645,83,2010-03-21,15:25:18.343000,64,2010-03-21,15:34:18.273000
M,32,0670,36,2010-03-21,15:26:13.203000,80,2010-03-21,15:35:07.403000
M,29,805,27,2010-03-21,15:26:43.267000,11,2010-03-21,15:31:04.233000
F,31,0587,53,2010-03-21,15:26:44.690000,70,2010-03-21,15:54:59.937000
M,22,0299,78,2010-03-21,15:27:11.080000,63,2010-03-21,15:36:03.010000
M,28,0796,5,2010-03-21,15:31:39.803000,32,2010-03-21,15:35:38.387000
M,45,0847,5,2010-03-21,15:31:52.727000,32,2010-03-21,15:35:40.543000
M,32,0888,17,2010-03-21,15:32:19.320000,30,2010-03-21,15:43:38.990000
F,26,0877,70,2010-03-21,15:32:31.033000,24,2010-03-21,15:45:09.130000
M,30,0034,54,2010-03-21,15:32:50.870000,54,2010-03-21,15:56:23.223000
M,33,0752,83,2010-03-21,15:34:24.100000,63,2010-03-21,15:46:29.697000
F,31,0429,19,2010-03-21,15:37:07.280000,7,2010-03-21,15:56:11.283000
F,55,1061,25,2010-03-21,15:37:12.623000,31,2010-03-21,15:52:45.237000
M,20,0838,25,2010-03-21,15:37:25.437000,31,2010-03-21,15:53:37.097000
F,36,0447,83,2010-03-21,15:37:32.610000,76,2010-03-21,15:41:13.770000
F,22,0128,61,2010-03-21,15:39:48.117000,55,2010-03-21,15:43:08.390000
M,25,0772,84,2010-03-21,15:43:57.537000,71,2010-03-21,15:47:19.277000
F,31,0274,22,2010-03-21,15:44:18.503000,76,2010-03-21,15:54:18.690000
F,30,0701,60,2010-03-21,15:48:21.637000,38,2010-03-21,15:54:47.957000
F,33,0101,79,2010-03-21,15:49:13,6,2010-03-21,16:18:29.310000
M,33,0181,79,2010-03-21,15:49:24.377000,6,2010-03-21,16:17:49.890000
M,40,0374,27,2010-03-21,15:51:36.513000,5,2010-03-21,15:58:14.553000
F,32,0084,6,2010-03-21,15:51:39.123000,60,2010-03-21,16:11:36.983000
M,26,0255,25,2010-03-21,15:51:39.577000,59,2010-03-21,16:09:02.160000
M,39,1076,18,2010-03-21,15:53:15.047000,74,2010-03-21,16:19:53.067000
F,33,1054,18,2010-03-21,15:53:39.237000,74,2010-03-21,16:19:35.347000
M,36,0932,41,2010-03-21,15:57:51.743000,83,2010-03-21,16:10:45.853000
M,44,0470,55,2010-03-21,16:00:12.417000,59,2010-03-21,16:18:22.500000
F,80,0605,27,2010-03-21,16:00:52.777000,6,2010-03-21,16:08:31.643000
M,29,0899,70,2010-03-21,16:03:57.210000,33,2010-03-21,16:28:06.730000
F,43,1191,19,2010-03-21,16:07:05.127000,2,2010-03-21,16:32:14.193000
M,27,0489,18,2010-03-21,16:10:34.850000,15,2010-03-21,16:14:40.887000
M,32,0589,30,2010-03-21,16:10:51.083000,21,2010-03-21,17:09:19.903000
F,28,0668,46,2010-03-21,16:13:21.940000,64,2010-03-21,16:22:58.123000
F,24,0806,70,2010-03-21,16:13:56.020000,70,2010-03-21,16:34:48.137000
M,39,1183,27,2010-03-21,16:16:52.903000,2,2010-03-21,16:28:00.417000
F,31,1124,42,2010-03-21,16:16:59.780000,74,2010-03-21,16:47:22.827000
F,43,0564,64,2010-03-21,16:18:25.627000,38,2010-03-21,16:28:24.823000
M,46,0665,64,2010-03-21,16:18:48.440000,38,2010-03-21,16:28:11.073000
M,30,0883,72,2010-03-21,16:19:20.093000,70,2010-03-21,16:27:31.930000
M,23,579,72,2010-03-21,16:19:32.220000,70,2010-03-21,16:25:46.207000
M,49,0817,14,2010-03-21,16:20:15.470000,53,2010-03-21,16:44:16.443000
M,44,0988,76,2010-03-21,16:22:41.643000,37,2010-03-21,16:30:22.813000
M,62,0491,2,2010-03-21,16:22:49.357000,34,2010-03-21,16:34:17.220000
M,39,0375,77,2010-03-21,16:23:01.003000,83,2010-03-21,16:28:25.480000
F,32,611,60,2010-03-21,16:24:51.203000,6,2010-03-21,16:46:29.423000
F,20,0897,60,2010-03-21,16:25:08.817000,72,2010-03-21,16:28:27.230000
F,41,1088,40,2010-03-21,16:25:12.210000,40,2010-03-21,16:28:42.463000
M,31,0467,27,2010-03-21,16:25:21.240000,23,2010-03-21,16:44:09.903000
M,27,0654,42,2010-03-21,16:26:39.400000,44,2010-03-21,16:32:33.977000
M,30,0926,23,2010-03-21,16:26:51.197000,27,2010-03-21,16:34:01.440000
F,30,0657,23,2010-03-21,16:27:03.010000,27,2010-03-21,16:34:04.423000
M,52,0324,10,2010-03-21,16:27:12.307000,7,2010-03-21,16:54:06.503000
M,23,0548,23,2010-03-21,16:27:56.947000,9,2010-03-21,16:34:27.503000
F,41,0642,40,2010-03-21,16:28:45.933000,81,2010-03-21,17:02:34.847000
F,35,1135,5,2010-03-21,16:31:12.450000,67,2010-03-21,16:56:56.463000
M,40,1173,5,2010-03-21,16:31:28.357000,67,2010-03-21,16:57:09.527000
M,28,0590,18,2010-03-21,16:35:22.923000,58,2010-03-21,16:48:29.173000
M,34,0488,35,2010-03-21,16:36:49.177000,79,2010-03-21,17:01:28.943000
F,56,0289,31,2010-03-21,16:42:44.043000,27,2010-03-21,17:38:47.403000
F,49,0637,19,2010-03-21,16:43:15.653000,4,2010-03-21,16:53:39.893000
M,21,1116,64,2010-03-21,16:43:39.270000,61,2010-03-21,16:46:42.497000
F,34,0935,28,2010-03-21,16:44:39.913000,20,2010-03-21,16:58:08.217000
M,33,0936,31,2010-03-21,16:45:50.407000,13,2010-03-21,16:58:18.543000
F,52,0876,70,2010-03-21,16:45:56.247000,71,2010-03-21,16:48:55.877000
F,30,0440,4,2010-03-21,16:49:12.207000,5,2010-03-21,16:54:18.070000
