Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
F,23,0844,24,2010-05-10,18:07:46.340000,11,2010-05-10,18:15:39.623000
M,40,0657,64,2010-05-10,18:08:05.563000,6,2010-05-10,18:29:31.843000
F,32,0771,66,2010-05-10,18:08:06.983000,53,2010-05-10,18:11:00.973000
F,36,1100,46,2010-05-10,18:08:07.733000,60,2010-05-10,18:16:01.447000
M,27,0621,79,2010-05-10,18:08:15.280000,53,2010-05-10,18:15:47.360000
F,35,0808,64,2010-05-10,18:08:19.017000,6,2010-05-10,18:29:33.157000
M,35,0016,46,2010-05-10,18:08:19.703000,60,2010-05-10,18:19:11.373000
M,37,0229,24,2010-05-10,18:09:20.093000,84,2010-05-10,18:22:52.267000
M,21,0212,25,2010-05-10,18:09:31.797000,20,2010-05-10,18:14:05.513000
M,33,0285,44,2010-05-10,18:09:51.160000,54,2010-05-10,18:13:57.413000
M,49,0711,45,2010-05-10,18:10:02.817000,47,2010-05-10,18:16:18.073000
M,56,1105,62,2010-05-10,18:10:40.457000,70,2010-05-10,18:22:01.877000
F,38,0128,2,2010-05-10,18:10:55.427000,46,2010-05-10,18:22:25.017000
M,34,0678,2,2010-05-10,18:11:07.160000,46,2010-05-10,18:20:26.373000
M,31,0815,34,2010-05-10,18:11:22.630000,33,2010-05-10,18:14:36.633000
F,33,1024,66,2010-05-10,18:12:07.430000,66,2010-05-10,18:20:08.933000
F,41,1110,74,2010-05-10,18:14:17.867000,74,2010-05-10,18:33:45.873000
F,38,0459,15,2010-05-10,18:14:36.590000,68,2010-05-10,18:31:37.247000
M,40,0360,17,2010-05-10,18:14:42.310000,1,2010-05-10,18:20:27.307000
M,24,0349,58,2010-05-10,18:15:17.577000,70,2010-05-10,18:22:46.157000
F,49,0974,48,2010-05-10,18:15:30.587000,4,2010-05-10,18:24:20.487000
F,37,0924,72,2010-05-10,18:15:56.877000,58,2010-05-10,18:26:39.307000
M,24,0984,58,2010-05-10,18:16:04.547000,70,2010-05-10,18:22:50.813000
F,27,0658,20,2010-05-10,18:16:49.737000,74,2010-05-10,18:43:46.400000
M,21,0765,64,2010-05-10,18:17:14.433000,38,2010-05-10,18:22:39.877000
F,28,0173,69,2010-05-10,18:17:25.417000,67,2010-05-10,18:26:56.590000
M,30,0713,49,2010-05-10,18:18:19.247000,72,2010-05-10,18:23:01.017000
M,51,0948,81,2010-05-10,18:18:29.013000,64,2010-05-10,18:23:59.160000
M,27,0795,84,2010-05-10,18:18:47.820000,64,2010-05-10,18:23:35.470000
M,31,0781,17,2010-05-10,18:19:07.663000,20,2010-05-10,18:28:06.747000
F,31,0294,5,2010-05-10,18:19:15.200000,5,2010-05-10,18:26:00.520000
M,29,0978,5,2010-05-10,18:19:26.543000,5,2010-05-10,18:24:14.973000
M,26,0319,68,2010-05-10,18:20:14.890000,64,2010-05-10,18:28:14.210000
F,39,0395,60,2010-05-10,18:20:17.950000,66,2010-05-10,18:48:33.420000
M,43,0443,24,2010-05-10,18:20:22.573000,45,2010-05-10,18:28:02.043000
M,42,0172,55,2010-05-10,18:20:24.670000,30,2010-05-10,18:28:59.663000
F,18,0157,53,2010-05-10,18:20:24.900000,42,2010-05-10,18:26:52.523000
F,39,1044,60,2010-05-10,18:20:41.657000,66,2010-05-10,18:48:24.077000
M,31,0640,17,2010-05-10,18:21:02.870000,19,2010-05-10,18:26:08.150000
F,27,0400,49,2010-05-10,18:21:31.797000,64,2010-05-10,18:26:38.867000
M,51,0214,24,2010-05-10,18:21:41.903000,31,2010-05-10,18:31:22.213000
M,27,0633,69,2010-05-10,18:21:42.327000,65,2010-05-10,18:32:29.123000
M,41,1078,64,2010-05-10,18:22:23.830000,64,2010-05-10,18:25:48.490000
F,50,0374,46,2010-05-10,18:22:26.330000,66,2010-05-10,18:37:00.300000
M,28,0052,53,2010-05-10,18:22:27.140000,66,2010-05-10,18:32:00.413000
M,43,0827,64,2010-05-10,18:23:09.143000,64,2010-05-10,18:26:34.880000
F,32,0369,76,2010-05-10,18:23:18.190000,70,2010-05-10,18:31:03.450000
M,47,1174,70,2010-05-10,18:23:22.220000,46,2010-05-10,18:29:19.353000
M,36,0139,36,2010-05-10,18:24:17.583000,69,2010-05-10,18:47:59.140000
M,27,0851,14,2010-05-10,18:26:07.650000,27,2010-05-10,18:34:27.280000
F,31,0778,58,2010-05-10,18:26:21.290000,48,2010-05-10,18:32:29.077000
M,29,1112,5,2010-05-10,18:26:22.833000,5,2010-05-10,18:29:46.073000
M,35,1096,23,2010-05-10,18:26:23.650000,23,2010-05-10,18:29:46.627000
M,49,0436,83,2010-05-10,18:26:28.697000,70,2010-05-10,18:37:31.783000
M,30,0015,58,2010-05-10,18:26:30.523000,48,2010-05-10,18:32:31.763000
M,29,0662,77,2010-05-10,18:26:53.980000,84,2010-05-10,18:38:09.253000
M,41,0204,64,2010-05-10,18:27:36.210000,65,2010-05-10,18:38:04.503000
F,46,0283,61,2010-05-10,18:28:04.857000,75,2010-05-10,18:38:50.317000
F,28,0156,38,2010-05-10,18:28:35.483000,27,2010-05-10,18:37:05.783000
M,32,0135,64,2010-05-10,18:29:27.650000,42,2010-05-10,18:45:06.917000
M,31,0895,66,2010-05-10,18:29:30.203000,61,2010-05-10,18:39:30.290000
M,26,0080,13,2010-05-10,18:29:38.063000,31,2010-05-10,18:48:44.577000
M,44,0846,85,2010-05-10,18:29:47.290000,42,2010-05-10,18:38:44.957000
M,32,0041,81,2010-05-10,18:30:02.540000,68,2010-05-10,18:42:47.633000
M,43,0703,61,2010-05-10,18:30:03.847000,83,2010-05-10,18:41:36.950000
M,35,1179,23,2010-05-10,18:30:18.300000,33,2010-05-10,18:34:00.203000
M,26,0230,8,2010-05-10,18:30:29.243000,27,2010-05-10,18:37:51.893000
M,36,0114,56,2010-05-10,18:30:47.167000,64,2010-05-10,18:36:27.267000
F,32,611,29,2010-05-10,18:31:09.037000,83,2010-05-10,19:48:15.027000
M,39,0559,30,2010-05-10,18:31:15.510000,12,2010-05-10,18:36:10.033000
M,33,0656,80,2010-05-10,18:32:00.747000,42,2010-05-10,18:39:07.333000
M,26,0665,7,2010-05-10,18:32:27.340000,31,2010-05-10,18:53:08.443000
M,60,0274,75,2010-05-10,18:32:50.857000,61,2010-05-10,19:02:47.780000
M,27,1196,48,2010-05-10,18:32:53.590000,76,2010-05-10,18:44:13.440000
F,29,0179,13,2010-05-10,18:32:57.587000,80,2010-05-10,18:54:43.037000
F,36,0081,60,2010-05-10,18:33:09.137000,76,2010-05-10,18:42:52.390000
F,25,0311,56,2010-05-10,18:33:11.827000,64,2010-05-10,18:37:17.440000
M,25,0858,2,2010-05-10,18:33:17.323000,7,2010-05-10,18:48:00.780000
M,21,0964,24,2010-05-10,18:33:19.510000,12,2010-05-10,18:39:08.770000
M,35,0118,60,2010-05-10,18:33:19.810000,76,2010-05-10,18:42:43
M,25,0708,11,2010-05-10,18:33:22.150000,61,2010-05-10,19:01:37.607000
M,29,1188,13,2010-05-10,18:34:01.637000,27,2010-05-10,18:46:04.263000
M,40,0439,56,2010-05-10,18:35:36.580000,81,2010-05-10,18:52:34.363000
F,28,0293,11,2010-05-10,18:35:45.703000,61,2010-05-10,19:01:59.090000
M,36,0278,49,2010-05-10,18:35:48.110000,49,2010-05-10,18:40:57.930000
M,35,0734,25,2010-05-10,18:35:48.920000,11,2010-05-10,18:39:25.243000
M,39,0791,30,2010-05-10,18:35:57.890000,69,2010-05-10,19:07:54.930000
F,20,0338,1,2010-05-10,18:36:32.673000,36,2010-05-10,23:44:40.797000
M,26,0451,7,2010-05-10,18:36:41.877000,19,2010-05-10,18:50:13.453000
F,25,0992,10,2010-05-10,18:36:53.657000,4,2010-05-10,18:40:21.320000
M,50,1043,80,2010-05-10,18:37:00.957000,56,2010-05-10,18:44:16.760000
M,59,0196,19,2010-05-10,18:37:53.847000,22,2010-05-10,18:50:24.893000
M,34,0511,13,2010-05-10,18:38:01.300000,31,2010-05-10,18:52:17.380000
M,32,0880,17,2010-05-10,18:38:01.397000,1,2010-05-10,21:46:45.470000
F,30,0468,9,2010-05-10,18:38:05.880000,35,2010-05-10,18:47:11.400000
F,31,0960,38,2010-05-10,18:39:26.727000,83,2010-05-10,18:49:04.263000
M,45,0530,36,2010-05-10,18:39:32.163000,37,2010-05-10,18:42:17.233000
M,45,0219,24,2010-05-10,18:40:13.480000,56,2010-05-10,18:45:28.963000
F,31,0787,9,2010-05-10,18:40:29.010000,7,2010-05-10,18:48:17.500000
M,29,0027,9,2010-05-10,18:40:44.213000,7,2010-05-10,18:48:09.093000
M,30,0170,21,2010-05-10,18:41:48.467000,84,2010-05-10,19:00:55.277000
M,30,0169,33,2010-05-10,18:41:53.383000,85,2010-05-10,18:54:02.147000
M,40,0453,66,2010-05-10,18:42:15.873000,18,2010-05-10,18:56:43.517000
M,35,0872,34,2010-05-10,18:42:19.263000,1,2010-05-10,18:49:35.687000
M,47,1074,77,2010-05-10,18:42:29.717000,67,2010-05-10,18:47:00.400000
M,25,0703,83,2010-05-10,18:42:52.390000,47,2010-05-10,18:55:59.960000
M,45,0216,38,2010-05-10,18:43:51.017000,64,2010-05-10,18:55:31.617000
M,59,579,44,2010-05-10,18:43:53.033000,61,2010-05-10,18:56:43.283000
M,40,0843,38,2010-05-10,18:44:03.050000,64,2010-05-10,18:55:47.663000
M,40,0675,58,2010-05-10,18:44:10.440000,54,2010-05-10,18:52:26.630000
M,26,0359,41,2010-05-10,18:46:02.543000,80,2010-05-10,19:05:33.097000
M,38,0504,21,2010-05-10,18:46:27.633000,21,2010-05-10,18:49:52.140000
F,23,0568,1,2010-05-10,18:46:29.930000,3,2010-05-10,18:49:00.047000
M,40,0515,17,2010-05-10,18:46:48.977000,20,2010-05-10,18:52:59.680000
M,28,0996,84,2010-05-10,18:47:57.073000,51,2010-05-10,18:56:43.213000
F,26,0303,66,2010-05-10,18:48:40.030000,64,2010-05-10,18:58:59.997000
M,32,0946,13,2010-05-10,18:49:03.937000,31,2010-05-10,19:05:59.223000
F,45,0974,4,2010-05-10,18:49:51.423000,5,2010-05-10,18:52:42.023000
M,26,0877,19,2010-05-10,18:50:15.017000,12,2010-05-10,18:52:13.143000
M,38,0382,21,2010-05-10,18:50:24.377000,56,2010-05-10,18:58:25.557000
M,45,0423,69,2010-05-10,18:50:28.127000,2,2010-05-10,19:06:52.570000
M,25,0061,36,2010-05-10,18:51:08.020000,66,2010-05-10,18:57:01.597000
M,29,1006,60,2010-05-10,18:51:47.580000,56,2010-05-10,20:09:16.217000
F,28,0884,60,2010-05-10,18:51:59.083000,56,2010-05-10,20:10:01.280000
F,28,0583,28,2010-05-10,18:52:22.880000,36,2010-05-10,18:58:05.973000
M,59,0478,67,2010-05-10,18:52:31.180000,64,2010-05-10,18:59:24.450000
F,22,0907,17,2010-05-10,18:52:43.803000,12,2010-05-10,19:01:00.547000
M,27,0138,36,2010-05-10,18:52:50.007000,37,2010-05-10,18:55:50.420000
M,57,0309,77,2010-05-10,18:52:50.303000,70,2010-05-10,19:06:16.160000
M,36,0218,74,2010-05-10,18:53:17.647000,67,2010-05-10,18:58:02.957000
M,40,0620,16,2010-05-10,18:53:39.867000,13,2010-05-10,18:57:32.800000
F,28,0501,2,2010-05-10,18:54:00.900000,80,2010-05-10,19:12:50.357000
M,33,0526,22,2010-05-10,18:54:35.490000,30,2010-05-10,19:05:04.177000
F,21,0680,36,2010-05-10,18:54:41.200000,49,2010-05-10,18:57:54.370000
M,24,0502,64,2010-05-10,18:54:43.727000,58,2010-05-10,19:05:31.817000
M,24,0074,64,2010-05-10,18:54:58.977000,58,2010-05-10,19:05:27.130000
M,49,0377,70,2010-05-10,18:55:10.837000,80,2010-05-10,19:01:34.687000
F,23,1097,27,2010-05-10,18:55:26.210000,21,2010-05-10,19:07:28.883000
M,25,0820,70,2010-05-10,18:57:27.870000,79,2010-05-10,19:48:12.473000
F,29,0284,45,2010-05-10,18:57:39.033000,45,2010-05-10,19:01:05.073000
M,56,0606,17,2010-05-10,18:57:42.770000,39,2010-05-10,19:03:34.877000
M,32,0376,64,2010-05-10,18:57:46.323000,81,2010-05-10,19:04:32.300000
F,31,0921,84,2010-05-10,18:58:09.083000,7,2010-05-10,19:11:24.057000
M,54,0261,46,2010-05-10,18:58:23.387000,68,2010-05-10,19:06:26.317000
M,42,0372,61,2010-05-10,18:58:32.253000,76,2010-05-10,19:02:23.187000
M,36,0482,2,2010-05-10,18:58:43.240000,74,2010-05-10,19:14:54.390000
M,27,0151,76,2010-05-10,18:58:47.973000,80,2010-05-10,19:03:57.017000
M,36,0909,54,2010-05-10,18:59:08.933000,31,2010-05-10,19:10:42.510000
M,26,0051,80,2010-05-10,18:59:37.310000,56,2010-05-10,19:07:40.333000
M,24,1009,66,2010-05-10,19:00:23.743000,47,2010-05-10,19:08:59.820000
F,26,0944,63,2010-05-10,19:01:05.870000,31,2010-05-10,19:15:43.767000
M,32,0396,23,2010-05-10,19:02:22.810000,80,2010-05-10,19:20:04.333000
M,59,0997,17,2010-05-10,19:02:48.327000,31,2010-05-10,19:09:50.867000
M,42,0485,18,2010-05-10,19:03:01.017000,9,2010-05-10,19:08:18.497000
F,45,0464,61,2010-05-10,19:03:01.780000,60,2010-05-10,19:35:32.930000
M,46,1199,18,2010-05-10,19:03:12.187000,9,2010-05-10,19:08:23.933000
F,29,0676,32,2010-05-10,19:03:13.343000,7,2010-05-10,19:09:12.447000
M,27,0405,26,2010-05-10,19:03:57.550000,56,2010-05-10,19:11:21.993000
F,36,0905,76,2010-05-10,19:04:34.177000,70,2010-05-10,19:10:24.917000
M,35,0122,76,2010-05-10,19:04:45.363000,70,2010-05-10,19:10:17.977000
M,24,0833,23,2010-05-10,19:05:12.350000,45,2010-05-10,19:14:33.543000
F,38,0384,66,2010-05-10,19:06:28.993000,60,2010-05-10,19:41:53.203000
M,47,1128,67,2010-05-10,19:06:43.773000,51,2010-05-10,19:12:09.777000
F,56,0178,60,2010-05-10,19:07:32.677000,60,2010-05-10,19:24:50.073000
F,18,0906,60,2010-05-10,19:07:45.320000,60,2010-05-10,19:24:27.027000
F,25,0995,64,2010-05-10,19:08:24.490000,46,2010-05-10,19:14:16.513000
F,30,0133,31,2010-05-10,19:09:01.117000,46,2010-05-10,19:18:33.580000
M,18,0386,6,2010-05-10,19:09:04.043000,44,2010-05-10,19:36:11.420000
M,25,0059,56,2010-05-10,19:09:10.303000,83,2010-05-10,19:48:14.947000
M,25,0217,70,2010-05-10,19:10:04.320000,68,2010-05-10,19:21:43.023000
M,40,0916,18,2010-05-10,19:10:37.673000,1,2010-05-10,19:14:33.827000
M,50,0168,56,2010-05-10,19:10:50.633000,80,2010-05-10,19:21:15.833000
M,36,0073,48,2010-05-10,19:11:14.190000,34,2010-05-10,19:30:35.093000
M,43,0434,55,2010-05-10,19:11:14.540000,64,2010-05-10,19:13:57.090000
M,41,0035,24,2010-05-10,19:11:31.097000,24,2010-05-10,19:16:45.860000
M,24,0127,36,2010-05-10,19:11:31.893000,70,2010-05-10,19:19:41.927000
M,40,0255,61,2010-05-10,19:11:39.723000,46,2010-05-10,19:27:35.437000
M,44,1114,24,2010-05-10,19:11:43.253000,24,2010-05-10,19:15:13.420000
M,36,0584,67,2010-05-10,19:11:51.893000,83,2010-05-10,19:48:14.980000
F,45,0321,36,2010-05-10,19:11:54.910000,60,2010-05-10,19:16:14.233000
M,45,0174,61,2010-05-10,19:11:57.003000,46,2010-05-10,19:24:57.197000
F,28,0184,67,2010-05-10,19:12:22.787000,38,2010-05-10,19:26:41.383000
M,34,0413,5,2010-05-10,19:12:24.147000,9,2010-05-10,19:14:30.447000
F,26,0565,14,2010-05-10,19:12:25.617000,27,2010-05-10,19:27:06.263000
M,18,0755,13,2010-05-10,19:13:56.820000,83,2010-05-10,19:48:31.510000
F,34,0545,15,2010-05-10,19:14:00.620000,11,2010-05-10,19:27:17.993000
M,26,1064,13,2010-05-10,19:14:07.853000,83,2010-05-10,19:48:27.493000
M,27,0269,16,2010-05-10,19:14:10.060000,37,2010-05-10,19:20:18.993000
M,30,1005,80,2010-05-10,19:14:49,80,2010-05-10,19:18:12.877000
M,30,0430,67,2010-05-10,19:15:21.793000,66,2010-05-10,19:35:30.450000
M,59,0639,64,2010-05-10,19:15:25.093000,67,2010-05-10,19:23:02.343000
M,30,0649,85,2010-05-10,19:15:44.437000,23,2010-05-10,19:32:22.160000
M,44,0479,24,2010-05-10,19:15:48.733000,24,2010-05-10,19:19:12.007000
F,20,0009,66,2010-05-10,19:15:50.623000,81,2010-05-10,19:22:48.087000
F,37,0241,67,2010-05-10,19:15:51.187000,66,2010-05-10,19:34:31.963000
M,25,0267,70,2010-05-10,19:15:54.343000,70,2010-05-10,19:34:14.067000
M,37,1186,85,2010-05-10,19:16:05.377000,34,2010-05-10,19:23:49.750000
F,28,0320,70,2010-05-10,19:16:16.140000,70,2010-05-10,19:34:16.443000
F,21,0420,39,2010-05-10,19:17:07.110000,50,2010-05-10,19:30:43
M,24,0862,58,2010-05-10,19:17:13.703000,44,2010-05-10,19:26:14.693000
M,32,0772,76,2010-05-10,19:18:08.127000,64,2010-05-10,19:23:14.663000
M,34,1114,24,2010-05-10,19:18:19.207000,24,2010-05-10,19:21:46.980000
F,22,0723,68,2010-05-10,19:18:29.923000,49,2010-05-10,19:23:40.023000
M,24,1004,58,2010-05-10,19:18:53.677000,44,2010-05-10,19:23:05.513000
M,29,0777,6,2010-05-10,19:19:11.397000,20,2010-05-10,19:24:18.877000
F,26,0890,15,2010-05-10,19:19:11.490000,2,2010-05-10,19:24:14.407000
M,26,0684,31,2010-05-10,19:19:21.690000,7,2010-05-10,19:45:11.317000
M,33,0457,15,2010-05-10,19:19:24.803000,2,2010-05-10,19:24:22.673000
F,35,0586,22,2010-05-10,19:19:31.287000,20,2010-05-10,19:33:52.227000
F,33,0548,67,2010-05-10,19:19:33.303000,68,2010-05-10,19:44:12.940000
F,26,0186,22,2010-05-10,19:19:42.300000,20,2010-05-10,19:33:35.147000
M,35,1065,61,2010-05-10,19:19:55.257000,61,2010-05-10,19:22:36.327000
M,26,1061,63,2010-05-10,19:20:25.820000,37,2010-05-10,19:25:21.927000
M,43,0693,68,2010-05-10,19:21:11.380000,68,2010-05-10,19:38:17.277000
M,44,0328,23,2010-05-10,19:21:13.870000,4,2010-05-10,19:38:32.823000
M,38,0726,20,2010-05-10,19:21:23.620000,64,2010-05-10,19:37:55.057000
M,33,1178,38,2010-05-10,19:21:35.730000,64,2010-05-10,19:26:32.433000
M,31,0930,13,2010-05-10,19:21:41.887000,59,2010-05-10,19:53:18.303000
M,35,0226,54,2010-05-10,19:21:48.710000,67,2010-05-10,19:29:54.763000
M,23,1141,56,2010-05-10,19:21:58.727000,38,2010-05-10,19:28:31.810000
M,45,0751,10,2010-05-10,19:22:03.727000,30,2010-05-10,19:29:00.983000
M,31,0794,61,2010-05-10,19:22:30.137000,69,2010-05-10,19:45:44.910000
M,37,0408,36,2010-05-10,19:22:40.233000,84,2010-05-10,19:36:38.657000
M,35,1108,61,2010-05-10,19:22:42.827000,84,2010-05-10,19:41:11.743000
M,27,0288,13,2010-05-10,19:22:54.797000,80,2010-05-10,19:39:07.153000
M,50,0692,9,2010-05-10,19:23:03.780000,27,2010-05-10,19:28:56.170000
M,34,0035,24,2010-05-10,19:23:06.750000,54,2010-05-10,19:32:52.973000
F,63,0773,38,2010-05-10,19:23:51.860000,51,2010-05-10,19:28:12.357000
M,28,0753,51,2010-05-10,19:24:02.370000,53,2010-05-10,19:32:36.520000
F,31,1152,57,2010-05-10,19:24:11.657000,53,2010-05-10,19:29:22.140000
M,25,1024,66,2010-05-10,19:24:42.470000,60,2010-05-10,19:37:50.743000
M,38,1116,57,2010-05-10,19:24:42.753000,53,2010-05-10,19:29:25.187000
M,33,0699,51,2010-05-10,19:25:05.493000,80,2010-05-10,19:38:51.557000
M,35,0783,67,2010-05-10,19:26:37.960000,11,2010-05-10,19:40:19.257000
M,35,0841,80,2010-05-10,19:26:48.217000,80,2010-05-10,20:09:42.140000
M,47,0339,39,2010-05-10,19:27:28.917000,58,2010-05-10,19:32:22.020000
F,32,0425,13,2010-05-10,19:27:36.150000,31,2010-05-10,19:36:22.900000
M,40,0173,67,2010-05-10,19:27:41.180000,53,2010-05-10,19:30:48.110000
M,25,0052,66,2010-05-10,19:28:03.040000,69,2010-05-10,19:35:05.727000
F,29,1158,85,2010-05-10,19:28:10.640000,35,2010-05-10,19:37:11.093000
F,25,0371,23,2010-05-10,19:28:20.823000,31,2010-05-10,19:36:18.303000
M,37,0116,13,2010-05-10,19:28:54.607000,46,2010-05-10,19:33:42.973000
M,27,1050,74,2010-05-10,19:29:26.280000,48,2010-05-10,19:44:01.267000
F,36,0736,84,2010-05-10,19:29:39.250000,64,2010-05-10,19:34:20.723000
M,41,0915,23,2010-05-10,19:30:02.390000,4,2010-05-10,19:35:43.367000
M,40,0679,17,2010-05-10,19:30:38.877000,11,2010-05-10,19:33:27.693000
M,24,0058,31,2010-05-10,19:30:49.487000,41,2010-05-10,19:41:16.653000
M,24,0848,1,2010-05-10,19:31:20.707000,80,2010-05-10,19:49:54.227000
M,39,0097,69,2010-05-10,19:31:21.830000,48,2010-05-10,19:36:50.327000
M,32,0594,5,2010-05-10,19:31:39.973000,12,2010-05-10,19:37:27.180000
M,49,0701,41,2010-05-10,19:31:44.410000,44,2010-05-10,19:34:02.243000
M,42,0959,37,2010-05-10,19:31:49.113000,27,2010-05-10,19:41:47.640000
M,36,0668,64,2010-05-10,19:31:52.987000,42,2010-05-10,19:40:12.573000
F,30,0374,66,2010-05-10,19:32:05.300000,66,2010-05-10,20:00:45.820000
M,41,1010,38,2010-05-10,19:32:09.693000,26,2010-05-10,19:44:34.720000
M,25,0936,41,2010-05-10,19:32:11.237000,41,2010-05-10,19:37:24.103000
M,30,0774,8,2010-05-10,19:32:17.597000,27,2010-05-10,19:39:29.950000
M,19,0917,34,2010-05-10,19:32:17.910000,56,2010-05-10,19:58:32.220000
M,27,1044,66,2010-05-10,19:32:19.020000,66,2010-05-10,19:59:53.083000
F,45,1153,60,2010-05-10,19:32:34.613000,70,2010-05-10,19:59:16.940000
M,28,0395,66,2010-05-10,19:32:48.427000,53,2010-05-10,19:36:26.733000
F,60,0979,84,2010-05-10,19:33:21.430000,84,2010-05-10,20:12:20.113000
M,61,0049,84,2010-05-10,19:33:34.757000,84,2010-05-10,20:13:24.693000
M,41,0589,74,2010-05-10,19:34:07.490000,64,2010-05-10,19:38:53.277000
M,27,0350,64,2010-05-10,19:34:10.630000,71,2010-05-10,19:48:36.930000
M,49,0564,44,2010-05-10,19:34:24.103000,65,2010-05-10,19:40:01.340000
M,28,0160,36,2010-05-10,19:34:25.010000,84,2010-05-10,19:43:13.390000
F,18,0550,60,2010-05-10,19:34:49.257000,60,2010-05-10,19:56:46
M,37,0315,36,2010-05-10,19:35:00.510000,81,2010-05-10,19:47:37.507000
F,56,0875,60,2010-05-10,19:35:11.070000,60,2010-05-10,19:56:43
M,32,0001,42,2010-05-10,19:35:26.943000,15,2010-05-10,19:40:39.557000
M,25,0329,63,2010-05-10,19:35:27.700000,64,2010-05-10,19:39:47.793000
M,31,0254,50,2010-05-10,19:35:31.667000,66,2010-05-10,19:41:20.870000
M,33,0588,42,2010-05-10,19:35:38.913000,15,2010-05-10,19:40:36.553000
M,31,0361,33,2010-05-10,19:35:45.883000,2,2010-05-10,19:42:27.607000
F,21,0560,53,2010-05-10,19:36:09.327000,36,2010-05-10,19:47:49.773000
F,28,1177,80,2010-05-10,19:36:52.180000,49,2010-05-10,19:45:03.487000
M,40,0771,53,2010-05-10,19:37:00.733000,67,2010-05-10,19:42:50.637000
M,54,0332,36,2010-05-10,19:38:36.143000,69,2010-05-10,19:46:18.537000
F,50,0992,4,2010-05-10,19:38:55.073000,27,2010-05-10,19:47:33.960000
M,27,0228,46,2010-05-10,19:39:01.590000,58,2010-05-10,19:58:34.893000
M,37,0159,55,2010-05-10,19:39:11.213000,53,2010-05-10,19:51:13.830000
F,23,0702,26,2010-05-10,19:39:16.387000,11,2010-05-10,19:43:34.360000
M,56,0915,4,2010-05-10,19:39:16.433000,27,2010-05-10,19:47:28.083000
F,31,0591,49,2010-05-10,19:39:30.560000,33,2010-05-10,19:50:56.790000
F,30,0764,51,2010-05-10,19:39:38.917000,49,2010-05-10,19:45:17.690000
M,50,0310,49,2010-05-10,19:39:43.870000,33,2010-05-10,19:50:37.243000
M,30,0328,4,2010-05-10,19:40:39.793000,1,2010-05-10,19:48:38.960000
M,35,0741,49,2010-05-10,19:41:06.123000,73,2010-05-10,20:01:14.850000
M,31,0961,58,2010-05-10,19:41:50.933000,79,2010-05-10,19:48:48.897000
F,36,0129,64,2010-05-10,19:42:16.813000,62,2010-05-10,19:53:12.100000
M,25,0551,74,2010-05-10,19:43:54.940000,83,2010-05-10,19:51:45.317000
M,33,0546,16,2010-05-10,19:44:13.250000,53,2010-05-10,19:55:54.167000
M,24,0257,70,2010-05-10,19:44:25.267000,43,2010-05-10,19:54:36.513000
M,23,0689,85,2010-05-10,19:44:31.830000,27,2010-05-10,19:50:38.667000
M,57,0616,70,2010-05-10,19:44:39.017000,67,2010-05-10,19:47:35.477000
M,24,0671,85,2010-05-10,19:44:44.877000,27,2010-05-10,19:50:46.977000
F,31,0621,53,2010-05-10,19:45:14.300000,57,2010-05-10,19:50:59.360000
M,27,0682,26,2010-05-10,19:45:20.097000,69,2010-05-10,19:59:46.910000
M,38,1152,53,2010-05-10,19:45:39.113000,57,2010-05-10,19:50:50.297000
M,29,0231,45,2010-05-10,19:46:13.553000,45,2010-05-10,19:49:37.327000
M,29,0828,7,2010-05-10,19:46:47.097000,19,2010-05-10,19:54:01.523000
M,36,0556,31,2010-05-10,19:46:56.693000,54,2010-05-10,19:56:24.203000
M,32,0067,7,2010-05-10,19:46:57.943000,19,2010-05-10,19:54:07.867000
M,28,0065,10,2010-05-10,19:48:18.723000,4,2010-05-10,19:51:35.323000
M,26,0832,17,2010-05-10,19:48:33.887000,20,2010-05-10,19:52:53.817000
M,43,0061,66,2010-05-10,19:48:44.200000,52,2010-05-10,20:17:13.883000
M,55,1155,36,2010-05-10,19:48:50.153000,70,2010-05-10,19:59:08.643000
F,26,0246,19,2010-05-10,19:49:13.967000,13,2010-05-10,20:05:34.817000
F,32,0854,80,2010-05-10,19:49:17.053000,79,2010-05-10,20:16:57.993000
M,32,0950,19,2010-05-10,19:49:25.433000,13,2010-05-10,20:05:32.190000
F,46,1067,73,2010-05-10,19:49:26.227000,71,2010-05-10,19:58:22.470000
M,29,0987,45,2010-05-10,19:49:43.030000,84,2010-05-10,20:02:50.277000
M,47,0856,9,2010-05-10,19:52:29.160000,33,2010-05-10,19:57:25.297000
M,24,1074,67,2010-05-10,19:52:35.597000,64,2010-05-10,19:58:26.970000
M,21,1038,9,2010-05-10,19:52:41.147000,33,2010-05-10,19:57:23.267000
M,28,1116,53,2010-05-10,19:53:27.553000,66,2010-05-10,19:56:08.933000
M,32,0637,27,2010-05-10,19:55:27.373000,14,2010-05-10,20:09:40.357000
F,29,0634,27,2010-05-10,19:55:43.140000,14,2010-05-10,20:09:31.997000
M,40,1089,64,2010-05-10,19:55:53.483000,63,2010-05-10,20:01:38.650000
M,44,0406,85,2010-05-10,19:56:02.360000,28,2010-05-10,20:05:17.290000
M,40,0149,64,2010-05-10,19:56:25.123000,63,2010-05-10,20:01:18.617000
F,27,0517,68,2010-05-10,19:57:47.737000,80,2010-05-10,20:02:51.087000
